Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
HARVEY Eleanor;1995-01-14;19;V;5;2;BULCAO Ana Beatriz;BRA;86;;F;F;S;(Kazan);CHM;2014-07-16
HARVEY Eleanor;1995-01-14;21;V;15;7;BUTRUILLE Solene;FRA;80;;F;F;S;(Alger);A;2017-01-13
HARVEY Eleanor;1995-01-14;20;V;10;0;CALUGAREANU Malina;ROU;91;;F;F;S;(Ankara);SA;2015-11-14
HARVEY Eleanor;1995-01-14;18;V;14;6;CALUGAREANU Malina;ROU;36;;F;F;J;(Belgrade);A;2013-03-17
HARVEY Eleanor;1995-01-14;19;V;5;1;CAMACHO Adriana;MEX;74;;F;F;S;José);CHZ;2014-06-03
HARVEY Eleanor;1995-01-14;20;D;6;7;CAMMILLETTI Marta;ITA;76;;F;F;S;(Tauberbischofsheim);A;2015-05-01
HARVEY Eleanor;1995-01-14;18;D;1;5;CARACCIOLO Claudia;ITA;279;;F;F;S;(Turin);A;2013-03-22
HARVEY Eleanor;1995-01-14;17;V;15;14;CARACCIOLO Claudia;ITA;260;;F;F;S;(Turin);A;2012-03-09
HARVEY Eleanor;1995-01-14;20;V;4;1;CARBONE Alejandra-A.;ARG;141;;F;F;S;(Santiago);CHZ;2015-04-17
HARVEY Eleanor;1995-01-14;18;V;5;2;CASTANIE Rozene;FRA;270;;F;F;J;(Lyon);A;2013-02-02
HARVEY Eleanor;1995-01-14;20;V;5;2;CELLEROVA Michala;SVK;86;;F;F;S;(Kocaeli);SA;2015-12-12
HARVEY Eleanor;1995-01-14;20;V;5;0;CELLEROVA Michala;SVK;86;;F;F;S;(Cancun);A;2015-10-16
HARVEY Eleanor;1995-01-14;20;D;12;15;CELLEROVA Michala;SVK;104;;F;F;S;(Gdansk);A;2015-01-16
HARVEY Eleanor;1995-01-14;17;V;15;10;CELLEROVA Michala;SVK;37;;F;F;J;(Bochum);A;2012-12-01
HARVEY Eleanor;1995-01-14;15;V;5;3;CELLEROVA Michala;SVK;16;;F;F;J;(Luxembourg);A;2010-11-06
HARVEY Eleanor;1995-01-14;20;V;5;1;CENKER Freya;AUT;159;;F;F;S;(Cancun);SA;2015-10-13
HARVEY Eleanor;1995-01-14;19;V;5;0;CENKER Freya;AUT;202;;F;F;S;(Cancun);SA;2014-10-15
HARVEY Eleanor;1995-01-14;19;V;5;2;CHART Yvonne;GBR;388;;F;F;S;(St-Maur);A;2014-11-07
HARVEY Eleanor;1995-01-14;20;V;5;0;CHENG Hiu Wai Valerie;HKG;135;;F;F;S;(Shanghai);GP;2015-05-15
HARVEY Eleanor;1995-01-14;19;D;0;5;CHENTSOVA Kateryna;UKR;119;;F;F;S;(St-Maur);A;2014-11-07
HARVEY Eleanor;1995-01-14;18;D;2;4;CHENTSOVA Kateryna;UKR;60;;F;F;S;(Budapest);CHM;2013-08-05
HARVEY Eleanor;1995-01-14;17;D;1;3;CHENTSOVA Kateryna;UKR;102;;F;F;S;(Budapest);A;2012-03-23
HARVEY Eleanor;1995-01-14;14;V;15;14;CHENTSOVA Kateryna;UKR;181;;F;F;J;(Budapest);A;2010-01-05
HARVEY Eleanor;1995-01-14;19;D;4;5;CHLEWINSKA Karolina;POL;36;;F;F;S;(Kazan);CHM;2014-07-16
HARVEY Eleanor;1995-01-14;18;D;4;5;CHLEWINSKA Karolina;POL;27;;F;F;S;(Budapest);CHM;2013-08-05
HARVEY Eleanor;1995-01-14;22;V;9;8;CHRZANOWSKA Julia;POL;93;;F;F;S;(Shanghai);GP;2017-05-19
HARVEY Eleanor;1995-01-14;20;V;15;11;CHRZANOWSKA Marika;POL;100;;F;F;S;(Ankara);SA;2015-11-14
HARVEY Eleanor;1995-01-14;20;V;5;2;CHRZANOWSKA Marika;POL;100;;F;F;S;(Ankara);SA;2015-11-14
HARVEY Eleanor;1995-01-14;20;V;15;10;CHRZANOWSKA Marika;POL;100;;F;F;S;(Cancun);SA;2015-10-13
HARVEY Eleanor;1995-01-14;17;V;15;4;CHRZANOWSKA Marika;POL;52;;F;F;J;(Leszno);A;2012-12-15
HARVEY Eleanor;1995-01-14;21;D;7;8;CINI Chiara;ITA;55;;F;F;S;(Cancun);A;2016-10-14
HARVEY Eleanor;1995-01-14;23;D;4;15;CIPRESSA Erica;ITA;40;;F;F;S;(Alger);A;2018-02-02
HARVEY Eleanor;1995-01-14;20;V;5;0;CIPRESSA Erica;ITA;187;;F;F;S;(Turin);GP;2015-11-27
HARVEY Eleanor;1995-01-14;21;V;8;7;CIPRIANI Valentina;ITA;37;;F;F;S;(Turin);GP;2016-12-02
HARVEY Eleanor;1995-01-14;19;D;2;3;CIPRIANI Valentina;ITA;37;;F;F;S;(Séoul);GP;2014-04-26
HARVEY Eleanor;1995-01-14;18;D;4;5;CIVIERO Ambre;SUI;111;;F;F;S;(Marseille);GP;2013-05-24
HARVEY Eleanor;1995-01-14;23;V;15;4;CLARKE Freya;AUS;88;;F;F;S;(Wuxi);CHM;2018-07-20
HARVEY Eleanor;1995-01-14;17;V;5;3;CLARKE Ruth;GBR;212;;F;F;J;(Luxembourg);A;2012-11-04
HARVEY Eleanor;1995-01-14;20;V;9;4;COMERFORD Shannon;CAN;69;;F;F;S;(Cancun);SA;2015-10-13
HARVEY Eleanor;1995-01-14;17;V;4;3;COOK Catherine;GBR;337;;F;F;S;(Budapest);A;2012-03-23
HARVEY Eleanor;1995-01-14;17;V;5;4;COOK Catherine;GBR;337;;F;F;S;(Tauberbischofsheim);A;2012-02-10
HARVEY Eleanor;1995-01-14;17;V;5;0;CORNACCHIA Milvia;CRC;218;;F;F;S;(Cancun);CHZ;2012-06-17
HARVEY Eleanor;1995-01-14;17;V;5;2;CORYAT Kyjah;USA;152;;F;F;J;(Leszno);A;2012-12-15
HARVEY Eleanor;1995-01-14;19;V;15;0;CRESPIN NAVARRO Rosaura Guadalupe;ESA;166;;F;F;J;(Guatemala);CHZ;2014-02-25
HARVEY Eleanor;1995-01-14;19;V;5;1;CUATECATL Dulce;MEX;245;;F;F;S;(Cancun);SA;2014-10-15
HARVEY Eleanor;1995-01-14;19;V;4;3;DAI Huili;CHN;333;;F;F;S;(Shanghai);A;2014-05-02
HARVEY Eleanor;1995-01-14;21;V;5;1;DANIEL Claire;AUS;259;;F;F;S;(Gdansk);A;2016-01-15
HARVEY Eleanor;1995-01-14;18;V;5;2;DAVILA Monica B.;PUR;98;;F;F;J;(Porec);CHM;2013-04-09
HARVEY Eleanor;1995-01-14;23;D;5;15;DE COSTANZO Valentina;ITA;31;;F;F;S;(Katowice);A;2019-01-11
HARVEY Eleanor;1995-01-14;21;D;14;15;DE COSTANZO Valentina;ITA;47;;F;F;S;(Alger);A;2017-01-13
HARVEY Eleanor;1995-01-14;21;V;5;3;DE COSTANZO Valentina;ITA;65;;F;F;S;(Shanghai);GP;2016-06-03
HARVEY Eleanor;1995-01-14;17;D;0;1;DE JULIIS Camilla;ITA;103;;F;F;J;(Bochum);A;2012-12-01
HARVEY Eleanor;1995-01-14;19;D;9;13;DERIGLAZOVA Inna;RUS;6;;F;F;S;(Kazan);CHM;2014-07-16
HARVEY Eleanor;1995-01-14;15;D;3;5;DERIGLAZOVA Inna;RUS;1;;F;F;J;(Baku);CHM;2010-04-06
HARVEY Eleanor;1995-01-14;20;D;11;15;DI FRANCISCA Elisa;ITA;3;;F;F;S;(St-Maur);A;2015-11-06
HARVEY Eleanor;1995-01-14;22;V;15;7;DIAZ Maria Teresa;ESP;181;;F;F;S;(Tauberbischofsheim);A;2017-04-28
HARVEY Eleanor;1995-01-14;18;D;3;5;DICKSON Chloe;GBR;68;;F;F;J;(Leszno);A;2013-12-14
HARVEY Eleanor;1995-01-14;17;D;1;2;DLUGOSZ Martyna;POL;28;;F;F;J;(Bochum);A;2012-12-01
HARVEY Eleanor;1995-01-14;15;D;1;2;DLUGOSZ Martyna;POL;178;;F;F;J;(Waldkirch);A;2010-12-04
HARVEY Eleanor;1995-01-14;20;V;5;0;DO Thi Anh;VIE;134;;F;F;S;(Moscow);CHM;2015-07-15
HARVEY Eleanor;1995-01-14;21;V;5;0;DORCAS Sofia;ARU;320;;F;F;S;(Panama);CHZ;2016-06-23
HARVEY Eleanor;1995-01-14;23;V;12;5;DUBROVICH Jacqueline;USA;42;;F;F;S;(Shanghai);GP;2018-05-18
HARVEY Eleanor;1995-01-14;19;D;2;5;DUBROVICH Jacqueline;USA;107;;F;F;S;(Cancun);A;2014-10-17
HARVEY Eleanor;1995-01-14;15;V;4;2;DUBROVICH Jacqueline;USA;49;;F;F;J;(Luxembourg);A;2010-11-06
HARVEY Eleanor;1995-01-14;19;D;3;5;DUCHESNE Marie;FRA;189;;F;F;J;(Zagreb);A;2014-01-18
HARVEY Eleanor;1995-01-14;20;V;5;0;DUENHOELTER Anna;ESP;158;;F;F;S;(Cancun);A;2015-10-16
HARVEY Eleanor;1995-01-14;17;D;1;5;DUENHOELTER Anna;ESP;159;;F;F;S;(Tauberbischofsheim);A;2012-02-10
HARVEY Eleanor;1995-01-14;14;D;3;5;DUNEV Jennifer;CAN;121;;F;F;J;(Montreal);A;2009-10-24
HARVEY Eleanor;1995-01-14;19;D;2;5;DURANDO Benedetta;ITA;51;;F;F;S;(Budapest);A;2014-02-07
HARVEY Eleanor;1995-01-14;21;V;5;1;DUXBURY Victoria;IRL;247;;F;F;S;(Gdansk);A;2016-01-15
HARVEY Eleanor;1995-01-14;20;V;5;0;DUXBURY Victoria;IRL;112;;F;F;J;(Tashkent);CHM;2015-04-05
HARVEY Eleanor;1995-01-14;20;V;11;8;EBERT Leonie;GER;7;;F;F;J;(Tashkent);CHM;2015-04-05
HARVEY Eleanor;1995-01-14;19;D;1;5;ELESINA Irina;RUS;140;;F;F;S;(Budapest);A;2014-02-07
HARVEY Eleanor;1995-01-14;16;D;0;5;ELESINA Irina;RUS;11;;F;F;J;Morte);CHM;2011-04-01
HARVEY Eleanor;1995-01-14;14;D;4;15;ELESINA Irina;RUS;19;;F;F;J;(Budapest);A;2010-01-05
HARVEY Eleanor;1995-01-14;17;D;4;5;EMANUEL Martina;GBR;82;;F;F;S;(Turin);A;2012-03-09
HARVEY Eleanor;1995-01-14;22;D;10;15;ERBA Carolina;ITA;171;;F;F;S;(Turin);GP;2017-12-01
HARVEY Eleanor;1995-01-14;20;V;15;4;ERBIL Elif;TUR;290;;F;F;S;(Kocaeli);SA;2015-12-12
HARVEY Eleanor;1995-01-14;22;D;9;15;ERRIGO Arianna;ITA;5;;F;F;S;(Cancun);A;2017-10-13
HARVEY Eleanor;1995-01-14;21;D;12;15;ERRIGO Arianna;ITA;2;;F;F;S;(Turin);GP;2016-12-02
HARVEY Eleanor;1995-01-14;21;V;15;11;ERRIGO Arianna;ITA;1;;F;F;S;Janeiro);JO;2016-08-10
HARVEY Eleanor;1995-01-14;20;V;5;0;ESCOBAR ZAPATA Paula Andrea;COL;273;;F;F;S;(Santiago);CHZ;2015-04-17
HARVEY Eleanor;1995-01-14;17;V;5;2;FATKULLINA Alina;RUS;40;;F;F;J;(Leszno);A;2012-12-15
HARVEY Eleanor;1995-01-14;20;V;5;1;FIGUEROA Rosa;MEX;355;;F;F;S;(Cancun);A;2015-10-16
HARVEY Eleanor;1995-01-14;20;V;4;0;FIHOSY Ayesha;GBR;371;;F;F;S;(St-Maur);A;2015-11-06
HARVEY Eleanor;1995-01-14;20;V;5;1;FIRAT Zeynep;TUR;330;;F;F;S;(Ankara);SA;2015-11-14
HARVEY Eleanor;1995-01-14;22;V;15;14;FLORES Alejandra;CHI;153;;F;F;S;(Montreal);CHZ;2017-06-15
HARVEY Eleanor;1995-01-14;21;V;5;4;FLORES Alejandra;CHI;94;;F;F;S;(Panama);CHZ;2016-06-23
HARVEY Eleanor;1995-01-14;22;D;9;10;FU Yiting;CHN;48;;F;F;S;(Leipzig);CHM;2017-07-19
HARVEY Eleanor;1995-01-14;22;D;10;15;FU Yiting;CHN;48;;F;F;S;California);GP;2017-03-17
HARVEY Eleanor;1995-01-14;17;V;4;3;FUENMAYOR CHOLES Johana Beatriz;VEN;54;;F;F;S;(Cancun);CHZ;2012-06-17
HARVEY Eleanor;1995-01-14;19;V;5;4;FUKUDA Yuka;JPN;272;;F;F;S;(Shanghai);A;2014-05-02
HARVEY Eleanor;1995-01-14;14;V;5;3;GANGEMI Angelica;USA;118;;F;F;J;(Montreal);A;2009-10-24
HARVEY Eleanor;1995-01-14;18;V;3;2;GARCIA AZUA Barbara;CHI;125;;F;F;S;(Cartagena);CHZ;2013-06-16
HARVEY Eleanor;1995-01-14;20;V;5;1;GARCIA DELGADO Pilar;ESP;373;;F;F;S;(St-Maur);A;2015-11-06
HARVEY Eleanor;1995-01-14;19;V;5;0;GARIFULINA Regina;RUS;39;;F;F;J;(Mödling);A;2015-01-10
HARVEY Eleanor;1995-01-14;20;D;10;15;GEBET Gaelle;FRA;37;;F;F;S;(Turin);GP;2015-11-27
HARVEY Eleanor;1995-01-14;20;V;5;3;GEBET Gaelle;FRA;45;;F;F;S;(Tauberbischofsheim);A;2015-05-01
HARVEY Eleanor;1995-01-14;20;V;15;10;GIMENEZ Isis;VEN;27;;F;F;S;(Cancun);SA;2015-10-13
HARVEY Eleanor;1995-01-14;20;D;11;14;GIMENEZ Isis;VEN;38;;F;F;S;(Santiago);CHZ;2015-04-17
HARVEY Eleanor;1995-01-14;18;V;5;2;GIMENEZ Isis;VEN;75;;F;F;S;(Cartagena);CHZ;2013-06-16
HARVEY Eleanor;1995-01-14;18;V;15;10;GOGLIDZE Teona;GEO;126;;F;F;J;(Porec);CHM;2013-04-09
HARVEY Eleanor;1995-01-14;18;V;15;11;GOLDIE Alanna;CAN;5;;F;F;J;(Porec);CHM;2013-04-09
HARVEY Eleanor;1995-01-14;18;V;15;6;GOLDIE Alanna;CAN;5;;F;F;J;(Belgrade);A;2013-03-17
HARVEY Eleanor;1995-01-14;18;V;15;10;GOLDIE Alanna;CAN;5;;F;F;J;(Ponce);CHZ;2013-02-07
HARVEY Eleanor;1995-01-14;17;D;9;10;GOLEBIOWSKA Natalia;POL;21;;F;F;J;(Luxembourg);A;2012-11-04
HARVEY Eleanor;1995-01-14;21;D;2;3;GOLUBYTSKYI Carolin;GER;14;;F;F;S;(Alger);A;2016-02-05
HARVEY Eleanor;1995-01-14;21;V;13;12;GOLUBYTSKYI Carolin;GER;14;;F;F;S;(Gdansk);A;2016-01-15
HARVEY Eleanor;1995-01-14;20;D;3;5;GOLUBYTSKYI Carolin;GER;25;;F;F;S;(Moscow);CHM;2015-07-15
HARVEY Eleanor;1995-01-14;16;D;3;5;GOLUBYTSKYI Carolin;GER;23;;F;F;S;(Budapest);A;2011-03-25
HARVEY Eleanor;1995-01-14;21;D;2;3;GONG Yu;CHN;108;;F;F;S;(Shanghai);GP;2016-06-03
HARVEY Eleanor;1995-01-14;15;D;1;5;GOUTTERATEL Coralie;FRA;185;;F;F;S;York);A;2010-06-19
HARVEY Eleanor;1995-01-14;20;V;5;1;GRIMAN Maria;VEN;248;;F;F;S;(Moscow);CHM;2015-07-15
HARVEY Eleanor;1995-01-14;19;V;5;1;GRIMAN Maria;VEN;161;;F;F;J;(Guatemala);CHZ;2014-02-25
HARVEY Eleanor;1995-01-14;16;V;5;3;GROSLAMBERT Delphine;BEL;275;;F;F;S;(Budapest);A;2011-03-25
HARVEY Eleanor;1995-01-14;15;V;5;4;GROSLAMBERT Julie;BEL;81;;F;F;S;York);A;2010-06-19
HARVEY Eleanor;1995-01-14;21;V;15;8;GRUCHALA Sylwia;POL;47;;F;F;S;(Alger);A;2016-02-05
HARVEY Eleanor;1995-01-14;20;D;1;5;GRUCHALA Sylwia;POL;47;;F;F;S;(St-Maur);A;2015-11-06
HARVEY Eleanor;1995-01-14;17;D;2;5;GRUCHALA Sylwia;POL;9;;F;F;S;(Turin);A;2012-03-09
HARVEY Eleanor;1995-01-14;17;D;3;5;GRUCHALA Sylwia;POL;9;;F;F;S;(Tauberbischofsheim);A;2012-02-10
HARVEY Eleanor;1995-01-14;20;D;2;3;GU Wenqian;CHN;307;;F;F;S;(Tauberbischofsheim);A;2015-05-01
HARVEY Eleanor;1995-01-14;19;V;15;7;GU Jerrica;CAN;205;;F;F;S;(Cancun);A;2014-10-17
HARVEY Eleanor;1995-01-14;20;V;5;0;GULEN Fatmanur;TUR;289;;F;F;S;(Ankara);SA;2015-11-14
HARVEY Eleanor;1995-01-14;21;V;15;10;GUYART Astrid;FRA;11;;F;F;S;(Turin);GP;2016-12-02
HARVEY Eleanor;1995-01-14;18;V;5;4;HAMPEL Eva;GER;141;;F;F;S;(Turin);A;2013-03-22
HARVEY Eleanor;1995-01-14;18;V;5;2;HAUPT Anne;GER;287;;F;F;J;(Leszno);A;2013-12-14
HARVEY Eleanor;1995-01-14;17;V;5;4;HAUPT Anne;GER;247;;F;F;J;(Leszno);A;2012-12-15
HARVEY Eleanor;1995-01-14;23;V;7;3;HERNANDEZ Alely;MEX;83;;F;F;S;Havane);CHZ;2018-06-17
HARVEY Eleanor;1995-01-14;23;V;15;5;HERNANDEZ Alely;MEX;83;;F;F;S;California);GP;2018-03-17
HARVEY Eleanor;1995-01-14;20;V;5;2;HERNANDEZ Alely;MEX;74;;F;F;S;(Tauberbischofsheim);A;2015-05-01
HARVEY Eleanor;1995-01-14;20;V;5;2;HERNANDEZ Lizeth;MEX;309;;F;F;S;(Cancun);SA;2015-10-13
HARVEY Eleanor;1995-01-14;14;V;15;5;HILL Lydia Marie;USA;163;;F;F;J;(Montreal);A;2009-10-24
HARVEY Eleanor;1995-01-14;17;D;2;5;HIRATA Kyomi;JPN;69;;F;F;S;(Budapest);A;2012-03-23
HARVEY Eleanor;1995-01-14;23;V;10;7;HONG Hyo Jin;KOR;20;;F;F;S;(Shanghai);GP;2018-05-18
HARVEY Eleanor;1995-01-14;16;D;1;4;HONG Seo In;KOR;71;;F;F;S;(Budapest);A;2011-03-25
HARVEY Eleanor;1995-01-14;20;V;9;8;HOPKA-VARGA Gabriella;HUN;92;;F;F;S;(Kocaeli);SA;2015-12-12
HARVEY Eleanor;1995-01-14;17;D;0;5;HOPKA-VARGA Gabriella;HUN;52;;F;F;S;(Budapest);A;2012-03-23
HARVEY Eleanor;1995-01-14;14;D;2;3;HOPPE MONTANARO Malinka;CAN;53;;F;F;J;(Montreal);A;2009-10-24
HARVEY Eleanor;1995-01-14;20;D;3;5;HUO Xingxin;CHN;108;;F;F;S;(Alger);A;2015-02-06
HARVEY Eleanor;1995-01-14;20;V;5;3;HUO Xingxin;CHN;108;;F;F;S;(Gdansk);A;2015-01-16
HARVEY Eleanor;1995-01-14;18;V;15;8;IBANEZ Delfina;ARG;49;;F;F;J;(Ponce);CHZ;2013-02-07
HARVEY Eleanor;1995-01-14;15;D;3;5;IKEHATA Kanae;JPN;27;;F;F;S;York);A;2010-06-19
HARVEY Eleanor;1995-01-14;22;V;5;3;INOSTROZA Arantza;CHI;267;;F;F;S;(Montreal);CHZ;2017-06-15
HARVEY Eleanor;1995-01-14;18;V;5;2;ITO Maki;JPN;169;;F;F;J;(Lyon);A;2013-02-02
HARVEY Eleanor;1995-01-14;22;V;9;5;IVANOVA Anastasiia;RUS;82;;F;F;S;(Katowice);A;2018-01-12
HARVEY Eleanor;1995-01-14;20;V;5;4;IVANOVA Anastasiia;RUS;30;;F;F;S;(Alger);A;2015-02-06
HARVEY Eleanor;1995-01-14;20;V;5;1;JASMINE Jasmine;IND;358;;F;F;S;(Moscow);CHM;2015-07-15
HARVEY Eleanor;1995-01-14;17;V;5;2;JELINSKA Martyna;POL;5;;F;F;J;(Moscow);CHM;2012-04-03
HARVEY Eleanor;1995-01-14;16;D;7;15;JELINSKA Martyna;POL;9;;F;F;J;Morte);CHM;2011-04-01
HARVEY Eleanor;1995-01-14;19;V;5;2;JEONG Ji Seong;KOR;315;;F;F;S;(Cancun);A;2014-10-17
HARVEY Eleanor;1995-01-14;20;V;5;3;JESZENSZKY Szilvia;HUN;118;;F;F;S;(Turin);GP;2015-11-27
HARVEY Eleanor;1995-01-14;20;V;5;0;JORGENSEN Laeticia;DEN;324;;F;F;J;(Tashkent);CHM;2015-04-05
HARVEY Eleanor;1995-01-14;19;V;5;2;KALMAN Eszter;HUN;86;;F;F;J;(Mödling);A;2015-01-10
HARVEY Eleanor;1995-01-14;22;V;15;6;KANO Minami;JPN;23;;F;F;S;(Gdansk);A;2017-02-03
HARVEY Eleanor;1995-01-14;23;V;15;3;KARAMETE Irem;TUR;53;;F;F;S;(Wuxi);CHM;2018-07-20
HARVEY Eleanor;1995-01-14;21;V;15;6;KHELFAOUI Anissa;ALG;25;;F;F;S;Janeiro);JO;2016-08-10
HARVEY Eleanor;1995-01-14;21;V;4;3;KHELFAOUI Anissa;ALG;25;;F;F;S;(Alger);A;2016-02-05
