Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
RYAN Kelleigh;1987-01-15;31;V;15;12;BERTHIER Amita;SGP;130;;F;F;S;City);SA;2018-03-24
RYAN Kelleigh;1987-01-15;28;V;5;0;BERTHIER Aarya;SGP;234;;F;F;S;(St-Maur);A;2015-11-06
RYAN Kelleigh;1987-01-15;31;V;5;3;BIMOVA Andrea;CZE;300;;F;F;S;(Alger);A;2018-11-23
RYAN Kelleigh;1987-01-15;28;D;3;4;BIMOVA Andrea;CZE;123;;F;F;S;(Gdansk);A;2015-01-16
RYAN Kelleigh;1987-01-15;28;D;0;5;BINGENHEIMER Sandra;GER;77;;F;F;S;(Moscow);CHM;2015-07-15
RYAN Kelleigh;1987-01-15;26;D;8;15;BINGENHEIMER Sandra;GER;42;;F;F;S;(Budapest);CHM;2013-08-05
RYAN Kelleigh;1987-01-15;26;D;9;15;BINGENHEIMER Sandra;GER;42;;F;F;S;(Marseille);GP;2013-05-24
RYAN Kelleigh;1987-01-15;23;D;2;5;BINGENHEIMER Sandra;GER;42;;F;F;S;(Gdansk);GP;2010-02-26
RYAN Kelleigh;1987-01-15;22;V;4;1;BINGENHEIMER Sandra;GER;60;;F;F;S;(Leipzig);A;2009-02-21
RYAN Kelleigh;1987-01-15;20;D;0;5;BINGENHEIMER Sandra;GER;93;;F;F;S;Havane);GP;2007-06-13
RYAN Kelleigh;1987-01-15;23;V;15;10;BIRO Fanni;HUN;244;;F;F;S;(Budapest);A;2010-03-13
RYAN Kelleigh;1987-01-15;28;V;2;1;BITTEROVA Kitti;SVK;237;;F;F;S;(Cancun);A;2015-10-16
RYAN Kelleigh;1987-01-15;28;V;5;1;BITTEROVA Kitti;SVK;122;;F;F;S;(Copenhague);SA;2015-05-10
RYAN Kelleigh;1987-01-15;30;V;5;2;BLAZE Anita;FRA;34;;F;F;S;California);GP;2017-03-17
RYAN Kelleigh;1987-01-15;27;D;2;3;BLAZE Anita;FRA;54;;F;F;S;(St-Petersbourg);A;2014-02-26
RYAN Kelleigh;1987-01-15;25;V;5;4;BLAZE Anita;FRA;71;;F;F;S;(Séoul);GP;2012-05-19
RYAN Kelleigh;1987-01-15;28;V;15;10;BLOW Iman;USA;210;;F;F;S;(St-Maur);A;2015-11-06
RYAN Kelleigh;1987-01-15;28;V;4;3;BLOW Iman;USA;210;;F;F;S;(Cancun);A;2015-10-16
RYAN Kelleigh;1987-01-15;21;D;0;5;BOIKO Svetlana;RUS;27;;F;F;S;(St-Petersbourg);GP;2008-03-05
RYAN Kelleigh;1987-01-15;29;V;5;2;BOLDOR Maria;ROU;64;;F;F;S;(Turin);GP;2016-12-02
RYAN Kelleigh;1987-01-15;26;V;5;1;BONNEY-MILLETT Jenny;AUS;221;;F;F;S;(Budapest);CHM;2013-08-05
RYAN Kelleigh;1987-01-15;23;D;2;5;BONNIER Amelie;FRA;101;;F;F;S;(Turin);GP;2010-03-05
RYAN Kelleigh;1987-01-15;31;V;5;2;BORELLA Laura;ITA;348;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;22;D;1;3;BORKOWSKA Joanna;POL;193;;F;F;S;(Gdansk);GP;2009-02-27
RYAN Kelleigh;1987-01-15;26;V;5;2;BOTROS Christine;BRA;218;;F;F;S;(Tauberbischofsheim);A;2013-03-08
RYAN Kelleigh;1987-01-15;25;V;5;0;BOTROS Christine;BRA;138;;F;F;S;(Cancun);CHZ;2012-06-17
RYAN Kelleigh;1987-01-15;24;V;15;6;BOTROS Christine;BRA;139;;F;F;S;Nevada);CHZ;2011-07-04
RYAN Kelleigh;1987-01-15;22;D;3;5;BOTROS Christine;BRA;77;;F;F;S;Salvador);CHZ;2009-07-02
RYAN Kelleigh;1987-01-15;22;V;15;5;BOTROS Christine;BRA;77;;F;F;S;Salvador);CHZ;2009-07-02
RYAN Kelleigh;1987-01-15;22;V;5;4;BOTROS Christine;BRA;77;;F;F;S;(Leipzig);A;2009-02-21
RYAN Kelleigh;1987-01-15;31;D;5;15;BOUBAKRI Ines;TUN;4;;F;F;S;(Alger);A;2018-02-02
RYAN Kelleigh;1987-01-15;25;D;5;15;BOUBAKRI Ines;TUN;8;;F;F;S;(Séoul);GP;2012-05-19
RYAN Kelleigh;1987-01-15;24;D;4;15;BOUBAKRI Ines;TUN;8;;F;F;S;(Catania);CHM;2011-10-09
RYAN Kelleigh;1987-01-15;31;V;15;12;BRAUN Julia;GER;154;;F;F;S;(Alger);A;2018-02-02
RYAN Kelleigh;1987-01-15;31;D;3;5;BRETEAU Andrea;ESP;179;;F;F;S;(Barcelone);SA;2018-10-27
RYAN Kelleigh;1987-01-15;28;V;5;3;BROT Coralie;FRA;157;;F;F;S;(Tauberbischofsheim);A;2015-05-01
RYAN Kelleigh;1987-01-15;26;D;1;5;BROT Coralie;FRA;270;;F;F;S;(Marseille);GP;2013-05-24
RYAN Kelleigh;1987-01-15;31;V;5;4;BRUGGER Lilli Maria;AUT;431;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;25;D;1;5;BRYARS Hannah;GBR;232;;F;F;S;(Gdansk);GP;2012-02-24
RYAN Kelleigh;1987-01-15;24;D;2;5;BRYARS Hannah;GBR;225;;F;F;S;(Turin);A;2011-03-11
RYAN Kelleigh;1987-01-15;27;V;5;3;BUDNIAK Jacqueline;AUS;416;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;27;V;15;4;BUDNIAK Jacqueline;AUS;233;;F;F;S;(Kazan);CHM;2014-07-16
RYAN Kelleigh;1987-01-15;29;V;5;2;BULCAO Ana Beatriz;BRA;72;;F;F;S;(Panama);CHZ;2016-06-23
RYAN Kelleigh;1987-01-15;24;V;5;2;BULCAO Ana Beatriz;BRA;131;;F;F;S;Nevada);CHZ;2011-07-04
RYAN Kelleigh;1987-01-15;29;D;4;5;BUTRUILLE Solene;FRA;80;;F;F;S;(Turin);GP;2016-12-02
RYAN Kelleigh;1987-01-15;22;V;5;4;CALDERON RAMIREZ Heisell Gisell;NCA;259;;F;F;S;Salvador);CHZ;2009-07-02
RYAN Kelleigh;1987-01-15;31;V;14;11;CALISSI Olga Rachele;ITA;124;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;31;V;5;3;CALISSI Olga Rachele;ITA;104;;F;F;S;(Alger);A;2018-02-02
RYAN Kelleigh;1987-01-15;27;D;1;5;CALISSI Olga Rachele;ITA;106;;F;F;S;(Turin);A;2014-03-21
RYAN Kelleigh;1987-01-15;30;V;14;9;CALUGAREANU Malina;ROU;77;;F;F;S;(Leipzig);CHM;2017-07-19
RYAN Kelleigh;1987-01-15;28;V;5;1;CALUGAREANU Malina;ROU;91;;F;F;S;(Ankara);SA;2015-11-14
RYAN Kelleigh;1987-01-15;28;D;10;11;CALUGAREANU Malina;ROU;91;;F;F;S;(Ankara);SA;2015-11-14
RYAN Kelleigh;1987-01-15;31;V;5;1;CAMACHO Sara;MEX;342;;F;F;S;City);SA;2018-03-24
RYAN Kelleigh;1987-01-15;21;V;5;0;CAMACHO Adriana;MEX;261;;F;F;S;(Queretaro);CHZ;2008-07-08
RYAN Kelleigh;1987-01-15;27;D;1;5;CAMMILLETTI Marta;ITA;76;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;21;D;1;5;CARBONE Alejandra-A.;ARG;149;;F;F;S;(Gdansk);GP;2008-02-29
RYAN Kelleigh;1987-01-15;20;V;3;2;CARBONE Alejandra-A.;ARG;64;;F;F;S;(Budapest);A;2007-03-17
RYAN Kelleigh;1987-01-15;31;V;5;0;CASILLAS Lydia;MEX;125;;F;F;S;Havane);CHZ;2018-06-17
RYAN Kelleigh;1987-01-15;31;D;7;8;CASILLAS Lydia;MEX;125;;F;F;S;City);SA;2018-03-24
RYAN Kelleigh;1987-01-15;31;D;1;5;CASILLAS Lydia;MEX;125;;F;F;S;California);GP;2018-03-17
RYAN Kelleigh;1987-01-15;29;V;5;4;CASILLAS Lydia;MEX;291;;F;F;S;(Alger);A;2016-02-05
RYAN Kelleigh;1987-01-15;31;D;13;14;CASTANIE Rozene;FRA;127;;F;F;S;(Katowice);A;2019-01-11
RYAN Kelleigh;1987-01-15;27;V;5;0;CASTANIE Rozene;FRA;412;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;28;V;5;0;CATI Aslihan;TUR;336;;F;F;S;(Ankara);SA;2015-11-14
RYAN Kelleigh;1987-01-15;27;D;1;5;CECCHINI Gabriela;BRA;73;;F;F;S;(Cancun);A;2014-10-17
RYAN Kelleigh;1987-01-15;26;D;4;5;CECCHINI Gabriela;BRA;98;;F;F;S;(Budapest);CHM;2013-08-05
RYAN Kelleigh;1987-01-15;29;D;2;5;CELLEROVA Michala;SVK;86;;F;F;S;(Alger);A;2016-02-05
RYAN Kelleigh;1987-01-15;29;V;5;4;CELLEROVA Michala;SVK;86;;F;F;S;(Gdansk);A;2016-01-15
RYAN Kelleigh;1987-01-15;28;V;4;3;CELLEROVA Michala;SVK;86;;F;F;S;(Turin);GP;2015-11-27
RYAN Kelleigh;1987-01-15;26;D;3;4;CELLEROVA Michala;SVK;252;;F;F;S;(Tauberbischofsheim);A;2013-03-08
RYAN Kelleigh;1987-01-15;23;V;5;1;CHAE Song Oh;KOR;406;;F;F;S;(Séoul);GP;2010-05-07
RYAN Kelleigh;1987-01-15;27;D;3;4;CHART Yvonne;GBR;353;;F;F;S;(Tauberbischofsheim);A;2014-03-14
RYAN Kelleigh;1987-01-15;30;V;5;0;CHEAH Ivy Hsiao Yong;MAS;429;;F;F;S;(Shanghai);GP;2017-05-19
RYAN Kelleigh;1987-01-15;28;D;3;5;CHEN Qinghui;CHN;89;;F;F;S;(Alger);A;2015-02-06
RYAN Kelleigh;1987-01-15;26;D;3;5;CHEN Qinghui;CHN;295;;F;F;S;(Shanghai);A;2013-05-03
RYAN Kelleigh;1987-01-15;27;V;15;9;CHEN Bingbing;CHN;113;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;21;D;1;5;CHEN Jinyan;CHN;57;;F;F;S;Havane);GP;2008-06-11
RYAN Kelleigh;1987-01-15;31;D;2;5;CHENG Hiu Lam;HKG;136;;F;F;S;(Shanghai);GP;2018-05-18
RYAN Kelleigh;1987-01-15;28;V;15;9;CHENG Hiu Wai Valerie;HKG;135;;F;F;S;(Moscow);CHM;2015-07-15
RYAN Kelleigh;1987-01-15;27;V;5;2;CHENG Hiu Wai Valerie;HKG;271;;F;F;S;(Shanghai);A;2014-05-02
RYAN Kelleigh;1987-01-15;24;V;5;2;CHENG Hiu Wai Valerie;HKG;118;;F;F;S;(Catania);CHM;2011-10-09
RYAN Kelleigh;1987-01-15;28;D;0;1;CHENTSOVA Kateryna;UKR;119;;F;F;S;(Gdansk);A;2015-01-16
RYAN Kelleigh;1987-01-15;23;V;3;2;CHENTSOVA Kateryna;UKR;83;;F;F;S;(Turin);GP;2010-03-05
RYAN Kelleigh;1987-01-15;22;V;3;2;CHENTSOVA Kateryna;UKR;83;;F;F;S;(Antalya);CHM;2009-10-01
RYAN Kelleigh;1987-01-15;30;D;2;5;CHEUNG Kimberley Vanessa;HKG;63;;F;F;S;(Shanghai);GP;2017-05-19
RYAN Kelleigh;1987-01-15;29;V;5;2;CHEUNG Kimberley Vanessa;HKG;63;;F;F;S;(St-Maur);A;2016-11-04
RYAN Kelleigh;1987-01-15;27;V;5;4;CHEUNG Kimberley Vanessa;HKG;88;;F;F;S;(Kazan);CHM;2014-07-16
RYAN Kelleigh;1987-01-15;21;D;2;5;CHLEWINSKA Karolina;POL;59;;F;F;S;(Gdansk);GP;2008-02-29
RYAN Kelleigh;1987-01-15;31;D;4;5;CHOI Dukha;KOR;195;;F;F;S;(Shanghai);GP;2018-05-18
RYAN Kelleigh;1987-01-15;22;V;5;4;CHRISTIE Erika;BOL;101;;F;F;S;Salvador);CHZ;2009-07-02
RYAN Kelleigh;1987-01-15;30;D;3;4;CHRZANOWSKA Julia;POL;93;;F;F;S;(Tauberbischofsheim);A;2017-04-28
RYAN Kelleigh;1987-01-15;28;D;1;5;CHRZANOWSKA Julia;POL;310;;F;F;S;(Tauberbischofsheim);A;2015-05-01
RYAN Kelleigh;1987-01-15;29;D;4;5;CHRZANOWSKA Marika;POL;100;;F;F;S;(Alger);A;2016-02-05
RYAN Kelleigh;1987-01-15;28;V;5;0;CHRZANOWSKA Marika;POL;100;;F;F;S;(St-Maur);A;2015-11-06
RYAN Kelleigh;1987-01-15;31;D;2;5;CINI Chiara;ITA;19;;F;F;S;California);GP;2018-03-17
RYAN Kelleigh;1987-01-15;29;V;5;2;CINI Chiara;ITA;44;;F;F;S;(Gdansk);A;2016-01-15
RYAN Kelleigh;1987-01-15;27;V;5;0;CINI Chiara;ITA;60;;F;F;S;(St-Petersbourg);A;2014-02-26
RYAN Kelleigh;1987-01-15;29;V;4;2;CIPRIANI Valentina;ITA;67;;F;F;S;(Shanghai);GP;2016-06-03
RYAN Kelleigh;1987-01-15;28;V;2;1;CIPRIANI Valentina;ITA;59;;F;F;S;(Tauberbischofsheim);A;2015-05-01
RYAN Kelleigh;1987-01-15;23;D;0;5;CIPRIANI Valentina;ITA;54;;F;F;S;(Shanghai);A;2010-05-03
RYAN Kelleigh;1987-01-15;23;D;2;4;CIPRIANI Valentina;ITA;54;;F;F;S;(Turin);GP;2010-03-05
RYAN Kelleigh;1987-01-15;21;D;2;5;CIPRIANI Valentina;ITA;30;;F;F;S;Vegas);A;2008-06-21
RYAN Kelleigh;1987-01-15;26;D;2;5;CIVIERO Ambre;SUI;111;;F;F;S;(Gdansk);GP;2013-02-01
RYAN Kelleigh;1987-01-15;31;D;4;5;CLARKE Freya;AUS;88;;F;F;S;(Shanghai);GP;2018-05-18
RYAN Kelleigh;1987-01-15;30;D;3;5;CLARKE Freya;AUS;88;;F;F;S;(Turin);GP;2017-12-01
RYAN Kelleigh;1987-01-15;30;V;15;13;COMERFORD Shannon;CAN;73;;F;F;S;California);GP;2017-03-17
RYAN Kelleigh;1987-01-15;27;V;11;8;COMERFORD Shannon;CAN;70;;F;F;S;José);CHZ;2014-06-03
RYAN Kelleigh;1987-01-15;27;V;8;7;COMERFORD Shannon;CAN;70;;F;F;S;(Turin);A;2014-03-21
RYAN Kelleigh;1987-01-15;23;V;5;3;COMPANY LA O Misleydis;CUB;56;;F;F;S;José);CHZ;2010-08-02
RYAN Kelleigh;1987-01-15;23;D;1;5;CONSTANT Ingrid;FRA;130;;F;F;S;(Séoul);GP;2010-05-07
RYAN Kelleigh;1987-01-15;21;V;5;2;CONSUEGRA JARAMILLO Claudia;CUB;363;;F;F;S;Havane);GP;2008-06-11
RYAN Kelleigh;1987-01-15;30;V;5;1;CONTRERAS Sara;MEX;440;;F;F;S;(Cancun);A;2017-10-13
RYAN Kelleigh;1987-01-15;26;D;3;5;COOK Catherine;GBR;250;;F;F;S;(Turin);A;2013-03-22
RYAN Kelleigh;1987-01-15;31;V;5;0;COUZOFF Amalia;GBR;366;;F;F;S;(Barcelone);SA;2018-10-27
RYAN Kelleigh;1987-01-15;28;V;5;1;CUATECATL Dulce;MEX;339;;F;F;S;(Cancun);SA;2015-10-13
RYAN Kelleigh;1987-01-15;29;V;5;3;CZAJKA Weronika;POL;416;;F;F;S;(Turin);GP;2016-12-02
RYAN Kelleigh;1987-01-15;26;V;5;1;DABROCK Oxana;MDA;264;;F;F;S;(Budapest);CHM;2013-08-05
RYAN Kelleigh;1987-01-15;23;V;5;1;DABROCK Oxana;MDA;189;;F;F;S;(Turin);GP;2010-03-05
RYAN Kelleigh;1987-01-15;28;D;4;5;DAFFNER Mariana;BRA;153;;F;F;S;(Alger);A;2015-02-06
RYAN Kelleigh;1987-01-15;28;V;5;0;DAI Huili;CHN;338;;F;F;S;(Shanghai);GP;2015-05-15
RYAN Kelleigh;1987-01-15;23;V;4;3;DAI Huili;CHN;65;;F;F;S;(Paris);CHM;2010-11-05
RYAN Kelleigh;1987-01-15;29;V;5;0;DAJCIC Marcela;CRO;216;;F;F;S;(St-Maur);A;2016-11-04
RYAN Kelleigh;1987-01-15;31;V;15;6;DE COSTANZO Valentina;ITA;31;;F;F;S;(Alger);A;2018-02-02
RYAN Kelleigh;1987-01-15;23;D;3;5;DE COSTANZO Valentina;ITA;92;;F;F;S;(Leipzig);A;2010-02-20
RYAN Kelleigh;1987-01-15;25;D;4;15;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Budapest);A;2012-03-23
RYAN Kelleigh;1987-01-15;22;D;7;15;DI FRANCISCA Elisa;ITA;5;;F;F;S;(Leipzig);A;2009-02-21
RYAN Kelleigh;1987-01-15;30;D;14;15;DIAZ Maria Teresa;ESP;96;;F;F;S;(Turin);GP;2017-12-01
RYAN Kelleigh;1987-01-15;29;D;2;5;DIAZ Maria Teresa;ESP;181;;F;F;S;(Turin);GP;2016-12-02
RYAN Kelleigh;1987-01-15;31;V;4;3;DICKSON Chloe;GBR;210;;F;F;S;(Katowice);A;2019-01-11
RYAN Kelleigh;1987-01-15;31;V;5;1;DICKSON Chloe;GBR;210;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;27;D;3;4;DINI Eleonora;ITA;314;;F;F;S;(Turin);A;2014-03-21
RYAN Kelleigh;1987-01-15;31;V;5;0;DLUGOSZ Martyna;POL;93;;F;F;S;(Katowice);A;2019-01-11
RYAN Kelleigh;1987-01-15;29;V;5;0;DLUGOSZ Martyna;POL;121;;F;F;S;(Shanghai);GP;2016-06-03
RYAN Kelleigh;1987-01-15;20;D;1;5;DOECKER Anna;AUT;91;;F;F;S;(Budapest);A;2007-03-17
RYAN Kelleigh;1987-01-15;31;V;5;4;DONATELLI Teresa;ITA;341;;F;F;S;(Barcelone);SA;2018-10-27
RYAN Kelleigh;1987-01-15;27;V;5;1;DORCAS Sofia;ARU;238;;F;F;S;José);CHZ;2014-06-03
RYAN Kelleigh;1987-01-15;31;D;9;15;DUBROVICH Jacqueline;USA;34;;F;F;S;(Alger);A;2018-11-23
RYAN Kelleigh;1987-01-15;30;D;3;4;DUBROVICH Jacqueline;USA;42;;F;F;S;(Katowice);A;2018-01-12
RYAN Kelleigh;1987-01-15;30;D;3;5;DUBROVICH Jacqueline;USA;42;;F;F;S;(Turin);GP;2017-12-01
RYAN Kelleigh;1987-01-15;29;D;11;14;DUBROVICH Jacqueline;USA;49;;F;F;S;(Cancun);A;2016-10-14
RYAN Kelleigh;1987-01-15;27;D;1;5;DUBROVICH Jacqueline;USA;107;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;27;V;7;6;DUBROVICH Jacqueline;USA;173;;F;F;S;(St-Petersbourg);A;2014-02-26
RYAN Kelleigh;1987-01-15;28;V;5;2;DUENHOELTER Anna;ESP;265;;F;F;S;(Moscow);CHM;2015-07-15
RYAN Kelleigh;1987-01-15;26;D;4;5;DUENHOELTER Anna;ESP;266;;F;F;S;(St-Petersbourg);A;2013-03-01
RYAN Kelleigh;1987-01-15;26;V;5;4;DURANDO Benedetta;ITA;22;;F;F;S;(Marseille);GP;2013-05-24
RYAN Kelleigh;1987-01-15;26;D;3;5;DURANDO Benedetta;ITA;22;;F;F;S;(Shanghai);A;2013-05-03
RYAN Kelleigh;1987-01-15;31;V;5;2;DUXBURY Victoria;IRL;345;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;31;D;7;15;EBERT Leonie;GER;8;;F;F;S;California);GP;2018-03-17
RYAN Kelleigh;1987-01-15;28;V;5;4;EBERT Leonie;GER;121;;F;F;S;(Tauberbischofsheim);A;2015-05-01
RYAN Kelleigh;1987-01-15;24;D;0;5;EL GAMMAL Shaimaa;EGY;42;;F;F;S;(Séoul);GP;2011-05-21
RYAN Kelleigh;1987-01-15;26;V;5;1;ELESINA Irina;RUS;156;;F;F;S;(Shanghai);A;2013-05-03
RYAN Kelleigh;1987-01-15;29;D;4;5;ELSHARKAWY Yara;EGY;245;;F;F;S;(Alger);A;2016-02-05
RYAN Kelleigh;1987-01-15;24;V;5;1;EMANUEL Martina;GBR;78;;F;F;S;(Tauberbischofsheim);A;2011-02-11
RYAN Kelleigh;1987-01-15;23;D;3;4;EMANUEL Martina;GBR;78;;F;F;S;(Paris);CHM;2010-11-05
RYAN Kelleigh;1987-01-15;22;D;2;5;EMANUEL Martina;GBR;58;;F;F;S;(Leipzig);A;2009-02-21
RYAN Kelleigh;1987-01-15;31;V;15;4;ENRIGHT Irene;FIN;313;;F;F;S;(Copenhague);SA;2018-10-07
RYAN Kelleigh;1987-01-15;30;V;5;4;ENRIGHT Irene;FIN;209;;F;F;S;(Tauberbischofsheim);A;2017-04-28
RYAN Kelleigh;1987-01-15;28;V;5;2;ENRIGHT Irene;FIN;278;;F;F;S;(Kocaeli);SA;2015-12-12
RYAN Kelleigh;1987-01-15;28;V;5;2;ENRIGHT Irene;FIN;278;;F;F;S;(St-Maur);A;2015-11-06
RYAN Kelleigh;1987-01-15;25;D;1;5;ERBA Carolina;ITA;74;;F;F;S;(Turin);A;2012-03-09
RYAN Kelleigh;1987-01-15;27;D;3;15;ERRIGO Arianna;ITA;2;;F;F;S;(St-Maur);A;2014-11-07
RYAN Kelleigh;1987-01-15;27;D;7;15;ERRIGO Arianna;ITA;1;;F;F;S;(St-Petersbourg);A;2014-02-26
RYAN Kelleigh;1987-01-15;26;D;11;15;ERRIGO Arianna;ITA;1;;F;F;S;(Shanghai);A;2013-05-03
RYAN Kelleigh;1987-01-15;26;V;5;1;ESPINOZA ROQUEZ Daniela Luciana;ARG;339;;F;F;S;(Tauberbischofsheim);A;2013-03-08
RYAN Kelleigh;1987-01-15;31;V;5;2;ESTEBAN Maxine Isabel;PHI;126;;F;F;S;(Wuxi);CHM;2018-07-20
RYAN Kelleigh;1987-01-15;24;V;5;2;FARAGO Fruzsina;HUN;291;;F;F;S;(Budapest);A;2011-03-25
RYAN Kelleigh;1987-01-15;26;V;5;4;FATKULLINA Alina;RUS;287;;F;F;S;(St-Petersbourg);A;2013-03-01
RYAN Kelleigh;1987-01-15;27;D;7;10;FENG Yumei;CHN;144;;F;F;S;(Budapest);A;2014-02-07
RYAN Kelleigh;1987-01-15;27;V;5;4;FIHOSY Ayesha;GBR;287;;F;F;S;(Turin);A;2014-03-21
RYAN Kelleigh;1987-01-15;30;V;5;2;FLORES Alejandra;CHI;153;;F;F;S;(Montreal);CHZ;2017-06-15
