Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
VOLPI Alice;1992-04-15;16;V;5;2;BENSON Carolyn;GBR;259;;F;F;J;(Waldkirch);A;2009-01-25
VOLPI Alice;1992-04-15;15;V;5;4;BERGERETTI Solene;FRA;278;;F;F;J;(Bratislava);A;2007-10-13
VOLPI Alice;1992-04-15;19;V;15;9;BERTILLE Sarah;FRA;56;;F;F;J;(Luxembourg);A;2011-11-05
VOLPI Alice;1992-04-15;18;V;5;2;BIAGIOTTI Matilde;ITA;176;;F;F;J;(Leszno);A;2010-12-18
VOLPI Alice;1992-04-15;16;V;15;6;BIAGIOTTI Mabel;ITA;214;;F;F;J;Sabbiadoro);A;2008-12-05
VOLPI Alice;1992-04-15;24;V;5;1;BIMOVA Andrea;CZE;240;;F;F;S;(TORUN);CHZ;2016-06-21
VOLPI Alice;1992-04-15;19;V;5;1;BIMOVA Andrea;CZE;76;;F;F;J;(Bochum);A;2011-12-03
VOLPI Alice;1992-04-15;18;V;5;2;BIMOVA Andrea;CZE;52;;F;F;J;(Budapest);A;2011-02-19
VOLPI Alice;1992-04-15;17;V;5;2;BIMOVA Andrea;CZE;66;;F;F;J;(Budapest);A;2010-01-05
VOLPI Alice;1992-04-15;17;V;5;3;BIMOVA Andrea;CZE;66;;F;F;J;(Odense);CHZ;2009-10-31
VOLPI Alice;1992-04-15;16;V;5;1;BIMOVA Andrea;CZE;72;;F;F;J;(Belfast);CHM;2009-04-08
VOLPI Alice;1992-04-15;16;V;5;3;BIMOVA Andrea;CZE;72;;F;F;J;(Budapest);A;2009-01-03
VOLPI Alice;1992-04-15;14;V;5;2;BIMOVA Andrea;CZE;224;;F;F;J;(Waldkirch);A;2007-01-28
VOLPI Alice;1992-04-15;25;V;15;10;BINDER Sylvie;USA;153;;F;F;S;(Cancun);A;2017-10-13
VOLPI Alice;1992-04-15;18;D;2;5;BINET Regina;HUN;32;;F;F;J;(Zagreb);A;2011-01-22
VOLPI Alice;1992-04-15;18;D;4;5;BINET Regina;HUN;32;;F;F;J;(Bratislava);A;2010-11-21
VOLPI Alice;1992-04-15;17;D;1;5;BINET Regina;HUN;43;;F;F;J;Sabbiadoro);A;2009-12-04
VOLPI Alice;1992-04-15;17;V;5;3;BINET Regina;HUN;43;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;19;V;5;2;BINGENHEIMER Sandra;GER;70;;F;F;S;(Séoul);GP;2011-05-21
VOLPI Alice;1992-04-15;19;D;1;5;BINGENHEIMER Sandra;GER;70;;F;F;S;(Shanghai);A;2011-05-06
VOLPI Alice;1992-04-15;19;V;5;4;BIRO Fanni;HUN;41;;F;F;J;(Moscow);CHM;2012-04-03
VOLPI Alice;1992-04-15;18;V;15;10;BIRO Fanni;HUN;46;;F;F;J;(Bratislava);A;2010-11-21
VOLPI Alice;1992-04-15;17;V;5;2;BIRO Fanni;HUN;21;;F;F;J;(Odense);CHZ;2009-10-31
VOLPI Alice;1992-04-15;22;D;9;15;BIRYUKOVA Yulia;RUS;14;;F;F;S;(Turin);GP;2014-11-28
VOLPI Alice;1992-04-15;20;D;10;15;BIRYUKOVA Yulia;RUS;29;;F;F;S;(St-Petersbourg);A;2012-06-03
VOLPI Alice;1992-04-15;20;V;5;3;BIRYUKOVA Yulia;RUS;29;;F;F;S;(Shanghai);A;2012-05-04
VOLPI Alice;1992-04-15;23;V;5;2;BITTEROVA Kitti;SVK;237;;F;F;S;(Cancun);A;2015-10-16
VOLPI Alice;1992-04-15;19;V;15;5;BITTEROVA Kitti;SVK;70;;F;F;J;(Porec);CHZ;2012-03-01
VOLPI Alice;1992-04-15;26;V;15;6;BLAZE Anita;FRA;51;;F;F;S;Sad);CHZ;2018-06-17
VOLPI Alice;1992-04-15;22;V;15;14;BLAZE Anita;FRA;20;;F;F;S;Havane);GP;2015-03-13
VOLPI Alice;1992-04-15;22;D;10;15;BLAZE Anita;FRA;54;;F;F;S;(Séoul);GP;2014-04-26
VOLPI Alice;1992-04-15;20;V;15;12;BLAZE Anita;FRA;71;;F;F;S;(Shanghai);A;2012-05-04
VOLPI Alice;1992-04-15;17;D;11;15;BLAZE Anita;FRA;7;;F;F;J;(Baku);CHM;2010-04-06
VOLPI Alice;1992-04-15;17;V;15;5;BLAZE Anita;FRA;7;;F;F;J;Sabbiadoro);A;2009-12-04
VOLPI Alice;1992-04-15;23;V;5;1;BLOW Iman;USA;210;;F;F;S;(Cancun);A;2015-10-16
VOLPI Alice;1992-04-15;26;V;15;8;BORELLA Claudia;ITA;69;;F;F;S;(Tauberbischofsheim);A;2018-04-27
VOLPI Alice;1992-04-15;26;V;15;7;BOUBAKRI Ines;TUN;4;;F;F;S;(Wuxi);CHM;2018-07-20
VOLPI Alice;1992-04-15;25;V;15;13;BOUBAKRI Ines;TUN;15;;F;F;S;(Leipzig);CHM;2017-07-19
VOLPI Alice;1992-04-15;21;D;9;15;BOUBAKRI Ines;TUN;5;;F;F;S;(Tauberbischofsheim);A;2014-03-14
VOLPI Alice;1992-04-15;16;V;15;9;BOURDAKOU Anna;GRE;38;;F;F;J;(Budapest);A;2009-01-03
VOLPI Alice;1992-04-15;19;V;5;0;BRAUN Anna Sophie;GER;113;;F;F;J;(Luxembourg);A;2011-11-05
VOLPI Alice;1992-04-15;15;V;5;4;BRES Aleksandra;POL;86;;F;F;J;(Waldkirch);A;2008-01-27
VOLPI Alice;1992-04-15;16;V;5;3;BROSSA BONET Anna;ESP;213;;F;F;J;(Budapest);A;2009-01-03
VOLPI Alice;1992-04-15;22;V;5;0;BROT Coralie;FRA;273;;F;F;S;(Marseille);GP;2014-05-23
VOLPI Alice;1992-04-15;18;V;5;1;BROT Coralie;FRA;235;;F;F;J;(Lyon);A;2011-02-05
VOLPI Alice;1992-04-15;22;V;5;3;BULCAO Ana Beatriz;BRA;96;;F;F;S;(Cancun);A;2014-10-17
VOLPI Alice;1992-04-15;19;D;13;15;CALISSI Olga Rachele;ITA;4;;F;F;J;(Lyon);A;2012-02-04
VOLPI Alice;1992-04-15;19;V;15;12;CALISSI Olga Rachele;ITA;4;;F;F;J;(Luxembourg);A;2011-11-05
VOLPI Alice;1992-04-15;18;V;15;9;CALISSI Olga Rachele;ITA;4;;F;F;J;(Belgrade);A;2011-03-06
VOLPI Alice;1992-04-15;18;D;12;14;CALISSI Olga Rachele;ITA;4;;F;F;J;(Budapest);A;2011-02-19
VOLPI Alice;1992-04-15;18;D;4;15;CALISSI Olga Rachele;ITA;4;;F;F;J;(Bratislava);A;2010-11-21
VOLPI Alice;1992-04-15;17;V;15;8;CALISSI Olga Rachele;ITA;3;;F;F;J;Sabbiadoro);A;2009-12-04
VOLPI Alice;1992-04-15;17;V;15;9;CALISSI Olga Rachele;ITA;3;;F;F;J;(Leszno);A;2009-11-28
VOLPI Alice;1992-04-15;17;D;12;15;CALISSI Olga Rachele;ITA;3;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;15;V;5;3;CALISSI Olga Rachele;ITA;32;;F;F;J;Sabbiadoro);A;2007-12-07
VOLPI Alice;1992-04-15;18;V;5;0;CALUGAREANU Malina;ROU;156;;F;F;J;(Belgrade);A;2011-03-06
VOLPI Alice;1992-04-15;17;D;10;15;CAMMILLETTI Marta;ITA;73;;F;F;S;(Leipzig);A;2010-02-20
VOLPI Alice;1992-04-15;14;V;5;2;CAPARROS-JANTO Abigail;USA;146;;F;F;J;(Bochum);A;2006-12-16
VOLPI Alice;1992-04-15;19;V;15;12;CARACCIOLO Claudia;ITA;174;;F;F;S;(Shanghai);A;2011-05-06
VOLPI Alice;1992-04-15;14;V;15;13;CARACCIOLO Claudia;ITA;40;;F;F;J;(Jesi);A;2006-11-25
VOLPI Alice;1992-04-15;26;V;15;4;CATANTAN Samantha Kyle;PHI;122;;F;F;S;(Wuxi);CHM;2018-07-20
VOLPI Alice;1992-04-15;23;V;5;0;CECCHINI Gabriela;BRA;82;;F;F;S;(Turin);GP;2015-11-27
VOLPI Alice;1992-04-15;20;V;5;3;CELLEROVA Michala;SVK;252;;F;F;S;(Budapest);A;2013-02-08
VOLPI Alice;1992-04-15;19;V;5;4;CELLEROVA Michala;SVK;211;;F;F;S;(Tauberbischofsheim);A;2012-02-10
VOLPI Alice;1992-04-15;17;V;15;14;CELLEROVA Michala;SVK;20;;F;F;J;(Lyon);A;2010-02-07
VOLPI Alice;1992-04-15;17;V;15;13;CELLEROVA Michala;SVK;20;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;17;V;5;2;CHARLEBOIS-DUPUIS Laurence;CAN;162;;F;F;J;(Budapest);A;2010-01-05
VOLPI Alice;1992-04-15;21;V;15;9;CHEN Xiaoxia;CHN;55;;F;F;S;(Séoul);GP;2013-04-27
VOLPI Alice;1992-04-15;19;D;3;5;CHEN Xiaoxia;CHN;252;;F;F;S;(Shanghai);A;2011-05-06
VOLPI Alice;1992-04-15;26;V;15;2;CHENTSOVA Kateryna;UKR;52;;F;F;S;(Wuxi);CHM;2018-07-20
VOLPI Alice;1992-04-15;26;D;2;5;CHENTSOVA Kateryna;UKR;52;;F;F;S;Sad);CHZ;2018-06-17
VOLPI Alice;1992-04-15;20;V;5;1;CHENTSOVA Kateryna;UKR;60;;F;F;S;(Budapest);A;2013-02-08
VOLPI Alice;1992-04-15;23;V;5;2;CHEUNG Kimberley Vanessa;HKG;87;;F;F;S;(Tauberbischofsheim);A;2015-05-01
VOLPI Alice;1992-04-15;20;V;5;2;CHEUNG Kimberley Vanessa;HKG;79;;F;F;S;(Budapest);A;2013-02-08
VOLPI Alice;1992-04-15;25;V;15;7;CHRZANOWSKA Marika;POL;94;;F;F;S;(Alger);A;2018-02-02
VOLPI Alice;1992-04-15;24;V;15;9;CHRZANOWSKA Marika;POL;95;;F;F;S;(Alger);A;2017-01-13
VOLPI Alice;1992-04-15;23;V;15;12;CHRZANOWSKA Marika;POL;100;;F;F;S;(Cancun);A;2015-10-16
VOLPI Alice;1992-04-15;24;V;15;6;CHRZANOWSKA Julia;POL;93;;F;F;S;(Alger);A;2017-01-13
VOLPI Alice;1992-04-15;19;V;15;7;CHRZANOWSKA Julia;POL;106;;F;F;J;(Bochum);A;2011-12-03
VOLPI Alice;1992-04-15;17;V;5;1;CIESIELSKA Marta;POL;139;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;25;V;15;3;CINI Chiara;ITA;19;;F;F;S;(Alger);A;2018-02-02
VOLPI Alice;1992-04-15;24;D;13;15;CINI Chiara;ITA;44;;F;F;S;(Tauberbischofsheim);A;2016-05-20
VOLPI Alice;1992-04-15;21;V;15;8;CINI Chiara;ITA;60;;F;F;S;(St-Petersbourg);A;2014-02-26
VOLPI Alice;1992-04-15;14;V;15;6;CINI Chiara;ITA;95;;F;F;J;(Jesi);A;2006-11-25
VOLPI Alice;1992-04-15;25;V;15;6;CIPRESSA Erica;ITA;40;;F;F;S;(Alger);A;2018-02-02
VOLPI Alice;1992-04-15;25;V;15;6;CIPRESSA Erica;ITA;40;;F;F;S;(Turin);GP;2017-12-01
VOLPI Alice;1992-04-15;19;D;14;15;CIPRESSA Erica;ITA;54;;F;F;J;(Bratislava);A;2011-11-19
VOLPI Alice;1992-04-15;24;V;15;10;CIPRIANI Valentina;ITA;37;;F;F;S;California);GP;2017-03-17
VOLPI Alice;1992-04-15;21;V;15;11;CIPRIANI Valentina;ITA;37;;F;F;S;(Tauberbischofsheim);A;2014-03-14
VOLPI Alice;1992-04-15;21;D;12;15;CIPRIANI Valentina;ITA;37;;F;F;S;(Budapest);A;2014-02-07
VOLPI Alice;1992-04-15;19;D;4;15;CIPRIANI Valentina;ITA;53;;F;F;S;(St-Petersbourg);A;2011-06-05
VOLPI Alice;1992-04-15;21;V;5;2;CIVIERO Ambre;SUI;111;;F;F;S;(Marseille);GP;2013-05-24
VOLPI Alice;1992-04-15;22;V;5;2;COMERFORD Shannon;CAN;70;;F;F;S;(Séoul);GP;2014-04-26
VOLPI Alice;1992-04-15;17;V;5;0;CONSTANT Ingrid;FRA;130;;F;F;S;(Leipzig);A;2010-02-20
VOLPI Alice;1992-04-15;15;V;5;0;COOKE Alicia Ann;GBR;167;;F;F;J;(Bratislava);A;2007-10-13
VOLPI Alice;1992-04-15;18;V;5;3;CROSS Emily;USA;83;;F;F;S;(Turin);A;2011-03-11
VOLPI Alice;1992-04-15;14;V;5;3;CUTEANU Bianca Lidia;ROU;315;;F;F;J;(Budapest);A;2007-01-05
VOLPI Alice;1992-04-15;14;D;0;0;CVEKIC Romina;SRB;376;;F;F;J;(Budapest);A;2007-01-05
VOLPI Alice;1992-04-15;19;V;5;3;CZEGLEDY Edina;HUN;240;;F;F;S;(St-Petersbourg);A;2011-06-05
VOLPI Alice;1992-04-15;25;V;15;9;DAI Huili;CHN;199;;F;F;S;(Shanghai);GP;2017-05-19
VOLPI Alice;1992-04-15;19;V;5;4;DAI Huili;CHN;65;;F;F;S;(St-Petersbourg);A;2011-06-05
VOLPI Alice;1992-04-15;19;V;5;0;DAI Huili;CHN;65;;F;F;S;(Séoul);GP;2011-05-21
VOLPI Alice;1992-04-15;16;D;4;5;DAI Huili;CHN;49;;F;F;S;(Turin);A;2009-03-21
VOLPI Alice;1992-04-15;23;V;5;4;DAJCIC Marcela;CRO;418;;F;F;S;(Turin);GP;2015-11-27
VOLPI Alice;1992-04-15;23;V;5;0;DAJCIC Marcela;CRO;416;;F;F;S;(Baku);NF;2015-06-24
VOLPI Alice;1992-04-15;17;V;5;0;DAJCIC Marcela;CRO;207;;F;F;J;(Baku);CHM;2010-04-06
VOLPI Alice;1992-04-15;17;V;5;1;DAW Menattalla;EGY;292;;F;F;J;(Baku);CHM;2010-04-06
VOLPI Alice;1992-04-15;26;V;15;14;DE COSTANZO Valentina;ITA;31;;F;F;S;(Shanghai);GP;2018-05-18
VOLPI Alice;1992-04-15;25;V;15;8;DE COSTANZO Valentina;ITA;31;;F;F;S;(Turin);GP;2017-12-01
VOLPI Alice;1992-04-15;24;V;15;12;DE COSTANZO Valentina;ITA;47;;F;F;S;California);GP;2017-03-17
VOLPI Alice;1992-04-15;16;D;11;15;DE COSTANZO Valentina;ITA;5;;F;F;J;Sabbiadoro);A;2008-12-05
VOLPI Alice;1992-04-15;18;D;3;5;DEORDIEVA Kateryna;UKR;89;;F;F;J;(Leszno);A;2010-12-18
VOLPI Alice;1992-04-15;25;D;9;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Turin);GP;2017-12-01
VOLPI Alice;1992-04-15;25;D;13;14;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Leipzig);CHM;2017-07-19
VOLPI Alice;1992-04-15;25;D;9;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Tbilisi);CHZ;2017-06-13
VOLPI Alice;1992-04-15;25;D;10;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Shanghai);GP;2017-05-19
VOLPI Alice;1992-04-15;24;V;15;12;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Alger);A;2017-01-13
VOLPI Alice;1992-04-15;23;V;15;4;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Turin);GP;2015-11-27
VOLPI Alice;1992-04-15;23;D;14;15;DERIGLAZOVA Inna;RUS;3;;F;F;S;(Shanghai);GP;2015-05-15
VOLPI Alice;1992-04-15;22;D;7;15;DERIGLAZOVA Inna;RUS;3;;F;F;S;(St-Maur);A;2014-11-07
VOLPI Alice;1992-04-15;21;D;8;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Shanghai);A;2013-05-03
VOLPI Alice;1992-04-15;18;V;5;2;DESCHUYTTER Marie;BEL;159;;F;F;J;(Budapest);A;2011-02-19
VOLPI Alice;1992-04-15;21;V;12;11;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Budapest);A;2014-02-07
VOLPI Alice;1992-04-15;20;D;8;15;DI FRANCISCA Elisa;ITA;4;;F;F;S;(Tauberbischofsheim);A;2013-03-08
VOLPI Alice;1992-04-15;20;V;15;13;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Shanghai);A;2012-05-04
VOLPI Alice;1992-04-15;18;D;10;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Tauberbischofsheim);A;2011-02-11
VOLPI Alice;1992-04-15;15;V;5;0;DINYA Alexandra;HUN;263;;F;F;J;(Budapest);A;2008-01-04
VOLPI Alice;1992-04-15;20;V;5;1;DLUGOSZ Martyna;POL;255;;F;F;S;(Gdansk);GP;2013-02-01
VOLPI Alice;1992-04-15;19;V;5;0;DLUGOSZ Martyna;POL;121;;F;F;J;(Bratislava);A;2011-11-19
VOLPI Alice;1992-04-15;19;V;5;1;DLUGOSZ Martyna;POL;121;;F;F;J;(Luxembourg);A;2011-11-05
VOLPI Alice;1992-04-15;18;V;5;1;DLUGOSZ Martyna;POL;178;;F;F;J;(Zagreb);A;2011-01-22
VOLPI Alice;1992-04-15;18;V;5;1;DOECKER Anna;AUT;261;;F;F;S;(Tauberbischofsheim);A;2011-02-11
VOLPI Alice;1992-04-15;18;V;5;0;DRCELIC Tijana;SRB;210;;F;F;J;(Belgrade);A;2011-03-06
VOLPI Alice;1992-04-15;19;V;5;2;DUBROVICH Jacqueline;USA;29;;F;F;J;(Bochum);A;2011-12-03
VOLPI Alice;1992-04-15;20;V;5;1;DUENHOELTER Anna;ESP;266;;F;F;S;(St-Petersbourg);A;2013-03-01
VOLPI Alice;1992-04-15;18;V;5;4;DUHEM Charlotte;FRA;118;;F;F;J;(Budapest);A;2011-02-19
VOLPI Alice;1992-04-15;16;V;15;5;DUMITRU Ioana Adriana;ROU;50;;F;F;J;Sabbiadoro);A;2008-12-05
VOLPI Alice;1992-04-15;26;D;12;15;EBERT Leonie;GER;8;;F;F;S;(Tauberbischofsheim);A;2018-04-27
VOLPI Alice;1992-04-15;25;V;15;7;EBERT Leonie;GER;8;;F;F;S;(Alger);A;2018-02-02
VOLPI Alice;1992-04-15;25;V;15;13;EBERT Leonie;GER;8;;F;F;S;(Cancun);A;2017-10-13
VOLPI Alice;1992-04-15;25;V;15;7;EBERT Leonie;GER;28;;F;F;S;(Tbilisi);CHZ;2017-06-13
VOLPI Alice;1992-04-15;24;D;13;15;EBERT Leonie;GER;28;;F;F;S;(Cancun);A;2016-10-14
VOLPI Alice;1992-04-15;24;V;5;3;EBERT Leonie;GER;66;;F;F;S;(TORUN);CHZ;2016-06-21
VOLPI Alice;1992-04-15;22;V;5;3;EBERT Leonie;GER;121;;F;F;S;Havane);GP;2015-03-13
VOLPI Alice;1992-04-15;22;V;5;2;ELESINA Irina;RUS;140;;F;F;S;(Shanghai);A;2014-05-02
VOLPI Alice;1992-04-15;18;V;15;10;ELESINA Irina;RUS;11;;F;F;J;(Belgrade);A;2011-03-06
VOLPI Alice;1992-04-15;18;V;12;9;ELESINA Irina;RUS;11;;F;F;J;(Zagreb);A;2011-01-22
VOLPI Alice;1992-04-15;18;D;12;15;ELESINA Irina;RUS;11;;F;F;J;(Waldkirch);A;2010-12-04
VOLPI Alice;1992-04-15;17;V;15;6;ELESINA Irina;RUS;19;;F;F;J;(Lyon);A;2010-02-07
VOLPI Alice;1992-04-15;17;V;5;3;ELESINA Irina;RUS;19;;F;F;J;(Odense);CHZ;2009-10-31
VOLPI Alice;1992-04-15;17;V;15;8;ELESINA Irina;RUS;19;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;16;V;5;4;ELESINA Irina;RUS;88;;F;F;J;(Budapest);A;2009-01-03
VOLPI Alice;1992-04-15;16;V;15;11;ELESINA Irina;RUS;88;;F;F;J;(Bochum);A;2008-12-13
VOLPI Alice;1992-04-15;19;D;4;5;EMANUEL Martina;GBR;82;;F;F;S;(Tauberbischofsheim);A;2012-02-10
VOLPI Alice;1992-04-15;17;D;3;5;EMANUEL Martina;GBR;76;;F;F;S;(Turin);GP;2010-03-05
VOLPI Alice;1992-04-15;18;V;5;1;ENRIGHT Irene;FIN;188;;F;F;S;(Tauberbischofsheim);A;2011-02-11
VOLPI Alice;1992-04-15;23;V;15;12;ERBA Carolina;ITA;41;;F;F;S;(Baku);NF;2015-06-24
VOLPI Alice;1992-04-15;21;D;13;15;ERBA Carolina;ITA;7;;F;F;S;(Marseille);GP;2013-05-24
VOLPI Alice;1992-04-15;26;D;8;15;ERRIGO Arianna;ITA;5;;F;F;S;Sad);CHZ;2018-06-17
VOLPI Alice;1992-04-15;25;V;15;7;ERRIGO Arianna;ITA;5;;F;F;S;(Cancun);A;2017-10-13
VOLPI Alice;1992-04-15;24;D;10;15;ERRIGO Arianna;ITA;2;;F;F;S;California);GP;2017-03-17
VOLPI Alice;1992-04-15;23;D;12;15;ERRIGO Arianna;ITA;1;;F;F;S;Havane);GP;2016-03-11
VOLPI Alice;1992-04-15;23;V;15;11;ERRIGO Arianna;ITA;2;;F;F;S;(Shanghai);GP;2015-05-15
VOLPI Alice;1992-04-15;23;D;6;15;ERRIGO Arianna;ITA;2;;F;F;S;(Tauberbischofsheim);A;2015-05-01
VOLPI Alice;1992-04-15;21;D;10;15;ERRIGO Arianna;ITA;1;;F;F;S;(St-Petersbourg);A;2014-02-26
VOLPI Alice;1992-04-15;21;V;15;13;ERRIGO Arianna;ITA;1;;F;F;S;(Budapest);A;2014-02-07
VOLPI Alice;1992-04-15;21;D;9;15;ERRIGO Arianna;ITA;1;;F;F;S;(Séoul);GP;2013-04-27
VOLPI Alice;1992-04-15;20;D;7;15;ERRIGO Arianna;ITA;1;;F;F;S;(St-Petersbourg);A;2013-03-01
VOLPI Alice;1992-04-15;20;D;9;15;ERRIGO Arianna;ITA;1;;F;F;S;(Gdansk);GP;2013-02-01
VOLPI Alice;1992-04-15;15;V;15;10;ERRIGO Arianna;ITA;17;;F;F;J;(Budapest);A;2008-01-04
VOLPI Alice;1992-04-15;17;V;5;1;ESSL Regina;AUT;253;;F;F;S;(Leipzig);A;2010-02-20
VOLPI Alice;1992-04-15;19;V;5;1;FALKENSTROM Alida;SWE;226;;F;F;J;(Porec);CHZ;2012-03-01
VOLPI Alice;1992-04-15;16;V;15;13;FARAGO Fruzsina;HUN;87;;F;F;J;(Waldkirch);A;2009-01-25
VOLPI Alice;1992-04-15;20;V;5;2;FATKULLINA Alina;RUS;287;;F;F;S;(St-Petersbourg);A;2013-03-01
VOLPI Alice;1992-04-15;17;V;15;7;FENGER Hannah;GER;56;;F;F;J;(Bratislava);A;2009-10-11
VOLPI Alice;1992-04-15;14;V;5;2;FICHSHENKO Irina;KAZ;143;;F;F;J;(Lyon);A;2007-02-04
VOLPI Alice;1992-04-15;26;V;5;1;FIHOSY Ayesha;GBR;218;;F;F;S;Sad);CHZ;2018-06-17
VOLPI Alice;1992-04-15;26;V;15;5;FIHOSY Ayesha;GBR;218;;F;F;S;Sad);CHZ;2018-06-17
VOLPI Alice;1992-04-15;21;V;15;9;FIHOSY Ayesha;GBR;287;;F;F;S;(Tauberbischofsheim);A;2014-03-14
VOLPI Alice;1992-04-15;17;V;5;3;FLORES Alejandra;CHI;28;;F;F;J;(Baku);CHM;2010-04-06
