Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
ERRIGO Arianna;1988-06-06;25;V;15;11;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Budapest);CHM;2013-08-05
ERRIGO Arianna;1988-06-06;24;D;14;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Tauberbischofsheim);A;2013-03-08
ERRIGO Arianna;1988-06-06;24;D;13;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Budapest);A;2013-02-08
ERRIGO Arianna;1988-06-06;24;V;15;7;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Gdansk);GP;2013-02-01
ERRIGO Arianna;1988-06-06;24;D;14;15;DERIGLAZOVA Inna;RUS;12;;F;F;S;(Legnano);CHZ;2012-06-15
ERRIGO Arianna;1988-06-06;22;V;15;9;DERIGLAZOVA Inna;RUS;10;;F;F;S;(St-Petersbourg);A;2011-06-05
ERRIGO Arianna;1988-06-06;22;D;10;15;DERIGLAZOVA Inna;RUS;10;;F;F;S;(Tauberbischofsheim);A;2011-02-11
ERRIGO Arianna;1988-06-06;29;D;1;5;AKSAMIT Monica;USA;44;;S;F;S;);A;2017-11-17
ERRIGO Arianna;1988-06-06;18;D;12;15;ANGAD-GAUR Indra;NED;36;;F;F;S;(Budapest);A;2007-03-17
ERRIGO Arianna;1988-06-06;29;V;15;14;ANGLADE Alexis;USA;184;;S;F;S;(Orléans);A;2017-10-27
ERRIGO Arianna;1988-06-06;18;V;5;2;ARNAUDOV Theresa;GER;256;;F;F;S;(Leipzig);A;2007-02-24
ERRIGO Arianna;1988-06-06;21;V;5;0;ATANASOVA Suzana;BUL;263;;F;F;S;(Plovdiv);CHZ;2009-07-13
ERRIGO Arianna;1988-06-06;29;V;15;6;AU Sin Ying;HKG;67;;S;F;S;(Athènes);A;2018-03-16
ERRIGO Arianna;1988-06-06;19;V;5;3;BAGNOLINI Joanna;FRA;61;;F;F;J;(Bochum);A;2007-12-15
ERRIGO Arianna;1988-06-06;18;D;3;5;BAGNOLINI Joanna;FRA;67;;F;F;J;(Jesi);A;2006-11-25
ERRIGO Arianna;1988-06-06;18;V;15;9;BAGNOLINI Joanna;FRA;67;;F;F;J;(Jesi);A;2006-11-25
ERRIGO Arianna;1988-06-06;18;V;15;10;BAILEY Victoria;FRA;12;;F;F;J;(Belek);CHM;2007-04-15
ERRIGO Arianna;1988-06-06;18;V;5;2;BAILEY Victoria;FRA;12;;F;F;J;(Belek);CHM;2007-04-15
ERRIGO Arianna;1988-06-06;25;V;5;3;BALOGH Reka;ROU;233;;F;F;S;(Zagreb);CHZ;2013-06-16
ERRIGO Arianna;1988-06-06;28;D;3;5;BALZER Sara;FRA;14;;S;F;S;(Tunis);A;2017-05-12
ERRIGO Arianna;1988-06-06;28;D;14;15;BALZER Sara;FRA;14;;S;F;S;(Yangzhou);A;2017-03-24
ERRIGO Arianna;1988-06-06;28;D;4;5;BALZER Sara;FRA;14;;S;F;S;(Orléans);A;2016-11-18
ERRIGO Arianna;1988-06-06;19;V;5;1;BANNWARTH Claire;FRA;19;;F;F;J;(Waldkirch);A;2008-01-27
ERRIGO Arianna;1988-06-06;18;V;15;10;BANNWARTH Claire;FRA;252;;F;F;J;(Lyon);A;2007-02-04
ERRIGO Arianna;1988-06-06;20;V;15;5;BARTKOWSKI Maria;GER;38;;F;F;S;(St-Petersbourg);GP;2009-05-22
ERRIGO Arianna;1988-06-06;30;V;15;10;BASHTA Anna;RUS;61;;S;F;S;(Orléans);A;2018-11-09
ERRIGO Arianna;1988-06-06;28;D;3;5;BASHTA Anna;RUS;42;;S;F;S;(Orléans);A;2016-11-18
ERRIGO Arianna;1988-06-06;19;V;5;1;BATAR Borbala;HUN;100;;F;F;J;Sabbiadoro);A;2007-12-07
ERRIGO Arianna;1988-06-06;30;V;15;12;BATINI Martina;ITA;63;;F;F;S;(Katowice);A;2019-01-11
ERRIGO Arianna;1988-06-06;28;V;15;3;BATINI Martina;ITA;7;;F;F;S;(Cancun);A;2016-10-14
ERRIGO Arianna;1988-06-06;26;V;15;7;BATINI Martina;ITA;3;;F;F;S;(Kazan);CHM;2014-07-16
ERRIGO Arianna;1988-06-06;25;V;15;6;BATINI Martina;ITA;3;;F;F;S;(Séoul);GP;2014-04-26
ERRIGO Arianna;1988-06-06;25;D;11;15;BATINI Martina;ITA;3;;F;F;S;(Tauberbischofsheim);A;2014-03-14
ERRIGO Arianna;1988-06-06;25;V;15;12;BATINI Martina;ITA;3;;F;F;S;(Budapest);A;2014-02-07
ERRIGO Arianna;1988-06-06;23;V;15;14;BATINI Martina;ITA;37;;F;F;S;(Turin);A;2012-03-09
ERRIGO Arianna;1988-06-06;18;D;14;15;BATINI Martina;ITA;17;;F;F;J;(Lucca);A;2006-10-21
ERRIGO Arianna;1988-06-06;18;V;15;9;BATINI Martina;ITA;17;;F;F;J;(Bratislava);A;2006-10-15
ERRIGO Arianna;1988-06-06;29;V;5;0;BECKER Madeleine;GER;317;;S;F;S;(Tunis);A;2018-06-01
ERRIGO Arianna;1988-06-06;20;V;15;4;BENTLEY Anna;GBR;73;;F;F;S;(Turin);A;2009-03-21
ERRIGO Arianna;1988-06-06;20;V;15;10;BENTLEY Anna;GBR;73;;F;F;S;(Leipzig);A;2009-02-21
ERRIGO Arianna;1988-06-06;29;V;15;14;BERDER Cecilia;FRA;4;;S;F;S;(Cancun);GP;2017-12-15
ERRIGO Arianna;1988-06-06;18;V;5;4;BINET Regina;HUN;154;;F;F;J;(Bratislava);A;2006-10-15
ERRIGO Arianna;1988-06-06;25;V;15;10;BINGENHEIMER Sandra;GER;41;;F;F;S;(Marseille);GP;2014-05-23
ERRIGO Arianna;1988-06-06;25;V;5;2;BINGENHEIMER Sandra;GER;42;;F;F;S;(Zagreb);CHZ;2013-06-16
ERRIGO Arianna;1988-06-06;24;V;15;2;BINGENHEIMER Sandra;GER;42;;F;F;S;(Tauberbischofsheim);A;2013-03-08
ERRIGO Arianna;1988-06-06;21;V;15;7;BINGENHEIMER Sandra;GER;42;;F;F;S;(Turin);GP;2010-03-05
ERRIGO Arianna;1988-06-06;18;D;14;15;BINGENHEIMER Sandra;GER;2;;F;F;J;(Belek);CHM;2007-04-15
ERRIGO Arianna;1988-06-06;27;V;15;9;BIRYUKOVA Yulia;RUS;60;;F;F;S;(Gdansk);A;2016-01-15
ERRIGO Arianna;1988-06-06;27;V;15;10;BIRYUKOVA Yulia;RUS;14;;F;F;S;(Montreux);CHZ;2015-06-08
ERRIGO Arianna;1988-06-06;26;V;15;10;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Kazan);CHM;2014-07-16
ERRIGO Arianna;1988-06-06;26;V;5;4;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Strasbourg);CHZ;2014-06-07
ERRIGO Arianna;1988-06-06;26;D;13;15;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Strasbourg);CHZ;2014-06-07
ERRIGO Arianna;1988-06-06;25;V;15;12;BIRYUKOVA Yulia;RUS;12;;F;F;S;(St-Petersbourg);A;2014-02-26
ERRIGO Arianna;1988-06-06;24;V;15;9;BIRYUKOVA Yulia;RUS;16;;F;F;S;(Shanghai);A;2013-05-03
ERRIGO Arianna;1988-06-06;24;V;15;8;BIRYUKOVA Yulia;RUS;16;;F;F;S;(Turin);A;2013-03-22
ERRIGO Arianna;1988-06-06;22;V;14;11;BIRYUKOVA Yulia;RUS;21;;F;F;S;(Gdansk);GP;2011-02-25
ERRIGO Arianna;1988-06-06;22;V;15;7;BIRYUKOVA Yulia;RUS;21;;F;F;S;(Paris);CHM;2010-11-05
ERRIGO Arianna;1988-06-06;21;V;15;11;BIRYUKOVA Yulia;RUS;17;;F;F;S;(Shanghai);A;2010-05-03
ERRIGO Arianna;1988-06-06;21;V;5;4;BIRYUKOVA Yulia;RUS;8;;F;F;S;(Plovdiv);CHZ;2009-07-13
ERRIGO Arianna;1988-06-06;20;V;15;9;BIRYUKOVA Yulia;RUS;8;;F;F;S;(Gdansk);GP;2009-02-27
ERRIGO Arianna;1988-06-06;28;V;15;10;BLAZE Anita;FRA;34;;F;F;S;California);GP;2017-03-17
ERRIGO Arianna;1988-06-06;28;V;15;14;BLAZE Anita;FRA;34;;F;F;S;(St-Maur);A;2016-11-04
ERRIGO Arianna;1988-06-06;27;V;5;4;BLAZE Anita;FRA;20;;F;F;S;(Montreux);CHZ;2015-06-08
ERRIGO Arianna;1988-06-06;26;V;15;4;BLAZE Anita;FRA;20;;F;F;S;(Turin);GP;2014-11-28
ERRIGO Arianna;1988-06-06;20;V;5;2;BLAZE Anita;FRA;237;;F;F;S;(Marseille);GP;2009-03-27
ERRIGO Arianna;1988-06-06;19;V;5;4;BLAZE Anita;FRA;98;;F;F;J;Sabbiadoro);A;2007-12-07
ERRIGO Arianna;1988-06-06;28;V;5;0;BLYTH Lisa;AUS;379;;S;F;S;(Seoul);GP;2017-03-31
ERRIGO Arianna;1988-06-06;18;D;8;13;BOIKO Svetlana;RUS;61;;F;F;S;(Salzbourg);A;2007-02-17
ERRIGO Arianna;1988-06-06;25;V;15;2;BOLDOR Maria;ROU;139;;F;F;S;(Zagreb);CHZ;2013-06-16
ERRIGO Arianna;1988-06-06;18;V;15;4;BOLIS Marina;ITA;27;;F;F;J;(Lucca);A;2006-10-21
ERRIGO Arianna;1988-06-06;29;V;5;2;BOLSHAKOVA Valeriya;RUS;130;;S;F;S;(Tunis);A;2018-06-01
ERRIGO Arianna;1988-06-06;23;V;15;6;BONNIER Amelie;FRA;50;;F;F;S;(Marseille);GP;2012-04-28
ERRIGO Arianna;1988-06-06;19;V;5;0;BORKOWSKA Joanna;POL;188;;F;F;S;(Marseille);A;2008-03-28
ERRIGO Arianna;1988-06-06;27;V;15;6;BOUBAKRI Ines;TUN;7;;F;F;S;(Alger);A;2016-02-05
ERRIGO Arianna;1988-06-06;22;V;15;13;BOUBAKRI Ines;TUN;16;;F;F;S;Havane);A;2010-06-07
ERRIGO Arianna;1988-06-06;19;D;10;15;BOUBAKRI Ines;TUN;5;;F;F;J;(Lyon);A;2008-02-03
ERRIGO Arianna;1988-06-06;28;V;5;1;BOURGET Frederique;CAN;340;;S;F;S;(Cancun);GP;2016-12-16
ERRIGO Arianna;1988-06-06;19;V;5;1;BRANNSTROM Elin;SWE;279;;F;F;J;(Budapest);A;2008-01-04
ERRIGO Arianna;1988-06-06;29;D;12;15;BRAUN Julia;GER;154;;F;F;S;(Katowice);A;2018-01-12
ERRIGO Arianna;1988-06-06;30;D;10;15;BRUNET Manon;FRA;11;;S;F;S;(Orléans);A;2018-11-09
ERRIGO Arianna;1988-06-06;29;D;14;15;BRUNET Manon;FRA;11;;S;F;S;(Orléans);A;2017-10-27
ERRIGO Arianna;1988-06-06;28;D;12;15;BRUNET Manon;FRA;4;;S;F;S;(Cancun);GP;2016-12-16
ERRIGO Arianna;1988-06-06;25;V;15;3;BULCAO Ana Beatriz;BRA;86;;F;F;S;(Marseille);GP;2014-05-23
ERRIGO Arianna;1988-06-06;30;V;5;1;CALUGAREANU Malina;ROU;90;;F;F;S;Sad);CHZ;2018-06-17
ERRIGO Arianna;1988-06-06;29;V;5;3;CALUGAREANU Malina;ROU;77;;F;F;S;(Tbilisi);CHZ;2017-06-13
ERRIGO Arianna;1988-06-06;18;V;15;5;CAPARROS-JANTO Abigail;USA;146;;F;F;J;(Jesi);A;2006-11-25
ERRIGO Arianna;1988-06-06;30;V;15;3;CASTANIE Rozene;FRA;127;;F;F;S;(Katowice);A;2019-01-11
ERRIGO Arianna;1988-06-06;28;V;15;3;CECCHINI Gabriela;BRA;88;;F;F;S;(St-Maur);A;2016-11-04
ERRIGO Arianna;1988-06-06;18;V;5;1;CELATI Ilaria;ITA;131;;F;F;J;(Jesi);A;2006-11-25
ERRIGO Arianna;1988-06-06;28;V;5;1;CELLEROVA Michala;SVK;86;;F;F;S;(TORUN);CHZ;2016-06-21
ERRIGO Arianna;1988-06-06;27;V;15;4;CENKER Freya;AUT;159;;F;F;S;(Turin);GP;2015-11-27
ERRIGO Arianna;1988-06-06;18;D;4;5;CERNY Christina;FRA;47;;F;F;S;(Salzbourg);A;2007-02-17
ERRIGO Arianna;1988-06-06;29;D;8;15;CHAE Song Oh;KOR;25;;F;F;S;(Shanghai);GP;2018-05-18
ERRIGO Arianna;1988-06-06;28;V;5;3;CHEN Jia;CHN;371;;S;F;S;(Yangzhou);A;2017-03-24
ERRIGO Arianna;1988-06-06;22;V;15;9;CHEN Jinyan;CHN;14;;F;F;S;(Séoul);GP;2011-05-21
ERRIGO Arianna;1988-06-06;29;D;14;15;CHENTSOVA Kateryna;UKR;52;;F;F;S;(Tauberbischofsheim);A;2018-04-27
ERRIGO Arianna;1988-06-06;27;V;5;4;CHENTSOVA Kateryna;UKR;119;;F;F;S;(Montreux);CHZ;2015-06-08
ERRIGO Arianna;1988-06-06;26;V;5;1;CHENTSOVA Kateryna;UKR;84;;F;F;S;(Strasbourg);CHZ;2014-06-07
ERRIGO Arianna;1988-06-06;22;V;15;4;CHENTSOVA Kateryna;UKR;69;;F;F;S;(Paris);CHM;2010-11-05
ERRIGO Arianna;1988-06-06;22;V;5;1;CHENTSOVA Kateryna;UKR;83;;F;F;S;(Leipzig);CHZ;2010-07-16
ERRIGO Arianna;1988-06-06;19;V;5;1;CHENTSOVA Kateryna;UKR;387;;F;F;S;(Budapest);A;2008-03-15
ERRIGO Arianna;1988-06-06;26;V;15;9;CHLEWINSKA Karolina;POL;95;;F;F;S;(Gdansk);A;2015-01-16
ERRIGO Arianna;1988-06-06;25;V;15;12;CHLEWINSKA Karolina;POL;36;;F;F;S;(Shanghai);A;2014-05-02
ERRIGO Arianna;1988-06-06;23;V;15;7;CHLEWINSKA Karolina;POL;40;;F;F;S;(Marseille);GP;2012-04-28
ERRIGO Arianna;1988-06-06;22;V;15;9;CHLEWINSKA Karolina;POL;108;;F;F;S;(Séoul);GP;2011-05-21
ERRIGO Arianna;1988-06-06;22;D;2;5;CHLEWINSKA Karolina;POL;59;;F;F;S;(Leipzig);CHZ;2010-07-16
ERRIGO Arianna;1988-06-06;21;V;15;5;CHLEWINSKA Karolina;POL;59;;F;F;S;(Salzbourg);A;2010-02-13
ERRIGO Arianna;1988-06-06;18;D;4;5;CHLEWINSKA Karolina;POL;125;;F;F;S;(Leipzig);A;2007-02-24
ERRIGO Arianna;1988-06-06;29;D;10;15;CHOI Sooyeon;KOR;14;;S;F;S;(Athènes);A;2018-03-16
ERRIGO Arianna;1988-06-06;27;V;15;4;CHRZANOWSKA Julia;POL;149;;F;F;S;(Alger);A;2016-02-05
ERRIGO Arianna;1988-06-06;19;V;5;3;CHURAKOVA Olga;RUS;191;;F;F;J;(Budapest);A;2008-01-04
ERRIGO Arianna;1988-06-06;29;V;5;2;CIESLAR Karolina;POL;189;;S;F;S;(Cancun);GP;2017-12-15
ERRIGO Arianna;1988-06-06;26;V;15;13;CINI Chiara;ITA;27;;F;F;S;(St-Maur);A;2014-11-07
ERRIGO Arianna;1988-06-06;24;V;15;8;CINI Chiara;ITA;154;;F;F;S;(Turin);A;2013-03-22
ERRIGO Arianna;1988-06-06;19;V;15;6;CINI Chiara;ITA;73;;F;F;J;(Bratislava);A;2007-10-13
ERRIGO Arianna;1988-06-06;28;V;15;11;CIPRIANI Valentina;ITA;37;;F;F;S;(Alger);A;2017-01-13
ERRIGO Arianna;1988-06-06;24;V;15;5;CIPRIANI Valentina;ITA;70;;F;F;S;(Tauberbischofsheim);A;2013-03-08
ERRIGO Arianna;1988-06-06;21;V;15;10;CIPRIANI Valentina;ITA;23;;F;F;S;(Dallas);A;2009-06-21
ERRIGO Arianna;1988-06-06;19;V;5;2;COMPANY LA O Misleydis;CUB;48;;F;F;S;(Marseille);A;2008-03-28
ERRIGO Arianna;1988-06-06;30;V;5;1;CONSCIENCE Pauline;FRA;465;;S;F;S;(Orléans);A;2018-11-09
ERRIGO Arianna;1988-06-06;19;D;1;5;COOK Catherine;GBR;194;;F;F;J;(Bratislava);A;2007-10-13
ERRIGO Arianna;1988-06-06;26;V;5;1;DABROCK Oxana;MDA;237;;F;F;S;(Strasbourg);CHZ;2014-06-07
ERRIGO Arianna;1988-06-06;24;V;15;6;DAI Huili;CHN;97;;F;F;S;(Shanghai);A;2013-05-03
ERRIGO Arianna;1988-06-06;22;V;15;7;DAI Huili;CHN;65;;F;F;S;(Séoul);GP;2011-05-21
ERRIGO Arianna;1988-06-06;21;V;15;6;DAI Huili;CHN;31;;F;F;S;(Séoul);GP;2010-05-07
ERRIGO Arianna;1988-06-06;18;V;5;1;DAI Huili;CHN;90;;F;F;S;(Budapest);A;2007-03-17
ERRIGO Arianna;1988-06-06;20;D;0;0;DAOUST Elise;CAN;352;;F;F;S;(Marseille);GP;2009-03-27
ERRIGO Arianna;1988-06-06;27;V;15;3;DE COSTANZO Valentina;ITA;65;;F;F;S;(Tauberbischofsheim);A;2016-05-20
ERRIGO Arianna;1988-06-06;27;V;15;3;DE COSTANZO Valentina;ITA;65;;F;F;S;(Alger);A;2016-02-05
ERRIGO Arianna;1988-06-06;27;V;15;3;DE COSTANZO Valentina;ITA;65;;F;F;S;(St-Maur);A;2015-11-06
ERRIGO Arianna;1988-06-06;19;D;14;15;DE COSTANZO Valentina;ITA;7;;F;F;J;(Bratislava);A;2007-10-13
ERRIGO Arianna;1988-06-06;28;V;5;1;DE LEON Geisha;PHI;332;;S;F;S;(Seoul);GP;2017-03-31
ERRIGO Arianna;1988-06-06;18;V;5;1;DELANY Laura;GBR;155;;F;F;J;(Lyon);A;2007-02-04
ERRIGO Arianna;1988-06-06;26;V;15;2;DEORDIEVA Kateryna;UKR;134;;F;F;S;(Strasbourg);CHZ;2014-06-07
ERRIGO Arianna;1988-06-06;30;D;10;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Katowice);A;2019-01-11
ERRIGO Arianna;1988-06-06;30;D;9;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;Sad);CHZ;2018-06-17
ERRIGO Arianna;1988-06-06;29;D;14;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Turin);GP;2017-12-01
ERRIGO Arianna;1988-06-06;29;D;6;15;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Leipzig);CHM;2017-07-19
ERRIGO Arianna;1988-06-06;29;V;15;14;DERIGLAZOVA Inna;RUS;1;;F;F;S;(Tbilisi);CHZ;2017-06-13
ERRIGO Arianna;1988-06-06;27;D;10;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Tauberbischofsheim);A;2016-05-20
ERRIGO Arianna;1988-06-06;27;V;15;12;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Gdansk);A;2016-01-15
ERRIGO Arianna;1988-06-06;27;D;10;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Turin);GP;2015-11-27
ERRIGO Arianna;1988-06-06;27;D;13;15;DERIGLAZOVA Inna;RUS;3;;F;F;S;(Moscow);CHM;2015-07-15
ERRIGO Arianna;1988-06-06;26;V;15;12;DERIGLAZOVA Inna;RUS;3;;F;F;S;(Tauberbischofsheim);A;2015-05-01
ERRIGO Arianna;1988-06-06;26;V;15;12;DERIGLAZOVA Inna;RUS;3;;F;F;S;(Alger);A;2015-02-06
ERRIGO Arianna;1988-06-06;25;V;15;14;DERIGLAZOVA Inna;RUS;6;;F;F;S;(Marseille);GP;2014-05-23
ERRIGO Arianna;1988-06-06;25;V;15;14;DERIGLAZOVA Inna;RUS;6;;F;F;S;(Shanghai);A;2014-05-02
ERRIGO Arianna;1988-06-06;25;V;15;11;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Budapest);CHM;2013-08-05
ERRIGO Arianna;1988-06-06;24;D;14;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Tauberbischofsheim);A;2013-03-08
ERRIGO Arianna;1988-06-06;24;D;13;15;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Budapest);A;2013-02-08
ERRIGO Arianna;1988-06-06;24;V;15;7;DERIGLAZOVA Inna;RUS;2;;F;F;S;(Gdansk);GP;2013-02-01
ERRIGO Arianna;1988-06-06;24;D;14;15;DERIGLAZOVA Inna;RUS;12;;F;F;S;(Legnano);CHZ;2012-06-15
ERRIGO Arianna;1988-06-06;22;V;15;9;DERIGLAZOVA Inna;RUS;10;;F;F;S;(St-Petersbourg);A;2011-06-05
ERRIGO Arianna;1988-06-06;22;D;10;15;DERIGLAZOVA Inna;RUS;10;;F;F;S;(Tauberbischofsheim);A;2011-02-11
ERRIGO Arianna;1988-06-06;28;V;15;3;DESCHNER Stefani;USA;137;;F;F;S;(Alger);A;2017-01-13
ERRIGO Arianna;1988-06-06;27;V;15;7;DI FRANCISCA Elisa;ITA;3;;F;F;S;(Tauberbischofsheim);A;2016-05-20
ERRIGO Arianna;1988-06-06;27;D;13;15;DI FRANCISCA Elisa;ITA;3;;F;F;S;(Alger);A;2016-02-05
ERRIGO Arianna;1988-06-06;27;V;12;11;DI FRANCISCA Elisa;ITA;3;;F;F;S;(St-Maur);A;2015-11-06
ERRIGO Arianna;1988-06-06;27;D;8;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Montreux);CHZ;2015-06-08
ERRIGO Arianna;1988-06-06;26;D;7;11;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Tauberbischofsheim);A;2015-05-01
ERRIGO Arianna;1988-06-06;26;V;15;7;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Turin);GP;2014-11-28
ERRIGO Arianna;1988-06-06;25;D;9;15;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Turin);A;2014-03-21
ERRIGO Arianna;1988-06-06;25;V;15;14;DI FRANCISCA Elisa;ITA;2;;F;F;S;(St-Petersbourg);A;2014-02-26
ERRIGO Arianna;1988-06-06;25;D;5;15;DI FRANCISCA Elisa;ITA;4;;F;F;S;(Zagreb);CHZ;2013-06-16
ERRIGO Arianna;1988-06-06;24;D;11;12;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Londres);JO;2012-07-28
ERRIGO Arianna;1988-06-06;23;D;7;15;DI FRANCISCA Elisa;ITA;2;;F;F;S;(St-Petersbourg);A;2012-06-03
ERRIGO Arianna;1988-06-06;23;D;4;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Sheffield);CHZ;2011-07-14
ERRIGO Arianna;1988-06-06;22;V;15;12;DI FRANCISCA Elisa;ITA;1;;F;F;S;(St-Petersbourg);A;2011-06-05
ERRIGO Arianna;1988-06-06;22;D;8;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Séoul);GP;2011-05-21
ERRIGO Arianna;1988-06-06;22;D;11;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Paris);CHM;2010-11-05
ERRIGO Arianna;1988-06-06;22;D;6;15;DI FRANCISCA Elisa;ITA;3;;F;F;S;(Leipzig);CHZ;2010-07-16
ERRIGO Arianna;1988-06-06;21;D;9;15;DI FRANCISCA Elisa;ITA;3;;F;F;S;(Shanghai);A;2010-05-03
ERRIGO Arianna;1988-06-06;21;V;15;12;DI FRANCISCA Elisa;ITA;5;;F;F;S;(Plovdiv);CHZ;2009-07-13
ERRIGO Arianna;1988-06-06;21;V;15;10;DI FRANCISCA Elisa;ITA;5;;F;F;S;(Dallas);A;2009-06-21
ERRIGO Arianna;1988-06-06;20;V;15;11;DI FRANCISCA Elisa;ITA;5;;F;F;S;(St-Petersbourg);GP;2009-05-22
ERRIGO Arianna;1988-06-06;20;V;10;9;DI FRANCISCA Elisa;ITA;5;;F;F;S;(Leipzig);A;2009-02-21
ERRIGO Arianna;1988-06-06;19;V;15;13;DI FRANCISCA Elisa;ITA;55;;F;F;S;(Salzbourg);A;2008-02-16
ERRIGO Arianna;1988-06-06;18;V;5;0;DI PIERO Serena;ITA;92;;F;F;J;(Lucca);A;2006-10-21
ERRIGO Arianna;1988-06-06;28;V;15;9;DO Thi Anh;VIE;78;;F;F;S;Janeiro);JO;2016-08-10
ERRIGO Arianna;1988-06-06;18;D;0;0;DRCELIC Tijana;SRB;378;;F;F;J;(Bratislava);A;2006-10-15
ERRIGO Arianna;1988-06-06;29;V;15;2;DUBROVICH Jacqueline;USA;42;;F;F;S;(Cancun);A;2017-10-13
ERRIGO Arianna;1988-06-06;28;V;15;3;DUBROVICH Jacqueline;USA;49;;F;F;S;(Tauberbischofsheim);A;2017-04-28
ERRIGO Arianna;1988-06-06;28;V;15;7;DUBROVICH Jacqueline;USA;49;;F;F;S;(Cancun);A;2016-10-14
ERRIGO Arianna;1988-06-06;28;V;15;2;DUCHESNE Marie;FRA;106;;F;F;S;(Cancun);A;2016-10-14
ERRIGO Arianna;1988-06-06;27;V;15;6;DURANDO Benedetta;ITA;94;;F;F;S;(Turin);GP;2015-11-27
ERRIGO Arianna;1988-06-06;21;V;15;10;DURANDO Benedetta;ITA;23;;F;F;S;(St-Petersbourg);GP;2010-05-21
ERRIGO Arianna;1988-06-06;21;D;12;15;DURANDO Benedetta;ITA;23;;F;F;S;(Turin);GP;2010-03-05
ERRIGO Arianna;1988-06-06;20;D;7;15;DURANDO Benedetta;ITA;28;;F;F;S;(Marseille);GP;2009-03-27
ERRIGO Arianna;1988-06-06;19;V;15;3;DURANDO Benedetta;ITA;34;;F;F;S;(Salzbourg);A;2008-02-16
ERRIGO Arianna;1988-06-06;18;V;5;0;DZIENGO Karolina;POL;238;;F;F;S;(Gdansk);A;2007-03-02
ERRIGO Arianna;1988-06-06;30;V;15;5;EBERT Leonie;GER;8;;F;F;S;(Wuxi);CHM;2018-07-20
ERRIGO Arianna;1988-06-06;29;V;5;3;EINCHCOMB Danielle;GBR;305;;S;F;S;);A;2017-11-17
