Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
DERIGLAZOVA Inna;1990-03-10;25;V;15;13;BATINI Martina;ITA;9;;F;F;S;(Turin);GP;2015-11-27
DERIGLAZOVA Inna;1990-03-10;24;V;15;11;BATINI Martina;ITA;3;;F;F;S;(Marseille);GP;2014-05-23
DERIGLAZOVA Inna;1990-03-10;24;V;15;8;BATINI Martina;ITA;3;;F;F;S;(Shanghai);A;2014-05-02
DERIGLAZOVA Inna;1990-03-10;24;D;13;15;BATINI Martina;ITA;3;;F;F;S;(Séoul);GP;2014-04-26
DERIGLAZOVA Inna;1990-03-10;22;V;15;11;BATINI Martina;ITA;37;;F;F;S;(Budapest);A;2012-03-23
DERIGLAZOVA Inna;1990-03-10;17;V;5;2;BATINI Martina;ITA;60;;F;F;J;(Budapest);A;2008-01-04
DERIGLAZOVA Inna;1990-03-10;16;V;15;11;BATINI Martina;ITA;17;;F;F;J;(Bochum);A;2006-12-16
DERIGLAZOVA Inna;1990-03-10;28;V;15;2;BEARDMORE Kate;GBR;119;;F;F;S;(Wuxi);CHM;2018-07-20
DERIGLAZOVA Inna;1990-03-10;28;V;5;0;BEARDMORE Kate;GBR;119;;F;F;S;Sad);CHZ;2018-06-17
DERIGLAZOVA Inna;1990-03-10;24;V;15;3;BENETTI Lucrezia;ITA;185;;F;F;S;(Turin);GP;2014-11-28
DERIGLAZOVA Inna;1990-03-10;20;V;5;2;BENNETT Claire;GBR;252;;F;F;S;(Shanghai);A;2010-05-03
DERIGLAZOVA Inna;1990-03-10;21;V;15;6;BENTLEY Anna;GBR;77;;F;F;S;(St-Petersbourg);A;2011-06-05
DERIGLAZOVA Inna;1990-03-10;19;V;5;1;BERTA Adrienn;HUN;205;;F;F;S;(Belgrade);A;2010-02-06
DERIGLAZOVA Inna;1990-03-10;27;V;15;4;BIMOVA Andrea;CZE;92;;F;F;S;(Leipzig);CHM;2017-07-19
DERIGLAZOVA Inna;1990-03-10;27;V;15;5;BIMOVA Andrea;CZE;92;;F;F;S;(Tbilisi);CHZ;2017-06-13
DERIGLAZOVA Inna;1990-03-10;23;V;15;6;BINGENHEIMER Sandra;GER;42;;F;F;S;(Budapest);CHM;2013-08-05
DERIGLAZOVA Inna;1990-03-10;16;V;15;4;BINGENHEIMER Sandra;GER;2;;F;F;J;(Budapest);A;2007-01-05
DERIGLAZOVA Inna;1990-03-10;17;V;15;4;BIRO Fanni;HUN;45;;F;F;J;(Budapest);A;2008-01-04
DERIGLAZOVA Inna;1990-03-10;24;D;7;15;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Strasbourg);CHZ;2014-06-07
DERIGLAZOVA Inna;1990-03-10;24;V;15;9;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Shanghai);A;2014-05-02
DERIGLAZOVA Inna;1990-03-10;24;V;7;5;BIRYUKOVA Yulia;RUS;12;;F;F;S;(Turin);A;2014-03-21
DERIGLAZOVA Inna;1990-03-10;23;D;10;15;BIRYUKOVA Yulia;RUS;16;;F;F;S;(Turin);A;2013-03-22
DERIGLAZOVA Inna;1990-03-10;28;V;5;2;BLAZE Anita;FRA;51;;F;F;S;Sad);CHZ;2018-06-17
DERIGLAZOVA Inna;1990-03-10;27;V;15;10;BLAZE Anita;FRA;51;;F;F;S;(Katowice);A;2018-01-12
DERIGLAZOVA Inna;1990-03-10;20;V;15;6;BLAZE Anita;FRA;7;;F;F;J;(Baku);CHM;2010-04-06
DERIGLAZOVA Inna;1990-03-10;28;V;15;14;BLOW Iman;USA;67;;F;F;S;(Alger);A;2018-11-23
DERIGLAZOVA Inna;1990-03-10;25;D;3;5;BOLDOR Ana;ROU;133;;F;F;S;(Montreux);CHZ;2015-06-08
DERIGLAZOVA Inna;1990-03-10;24;V;5;0;BOLDOR Ana;ROU;238;;F;F;S;(Strasbourg);CHZ;2014-06-07
DERIGLAZOVA Inna;1990-03-10;28;V;15;7;BORELLA Claudia;ITA;69;;F;F;S;California);GP;2018-03-17
DERIGLAZOVA Inna;1990-03-10;28;V;15;10;BOUBAKRI Ines;TUN;4;;F;F;S;(Shanghai);GP;2018-05-18
DERIGLAZOVA Inna;1990-03-10;27;V;15;8;BOUBAKRI Ines;TUN;15;;F;F;S;(Tauberbischofsheim);A;2017-04-28
DERIGLAZOVA Inna;1990-03-10;20;V;15;3;BOUBAKRI Ines;TUN;16;;F;F;S;York);A;2010-06-19
DERIGLAZOVA Inna;1990-03-10;27;V;15;11;BROT Coralie;FRA;68;;F;F;S;(Alger);A;2018-02-02
DERIGLAZOVA Inna;1990-03-10;19;V;14;8;BROT Coralie;FRA;154;;F;F;J;(Bochum);A;2009-12-12
DERIGLAZOVA Inna;1990-03-10;19;V;5;1;BROT Coralie;FRA;154;;F;F;J;(Bochum);A;2009-12-12
DERIGLAZOVA Inna;1990-03-10;20;V;5;1;BRYARS Hannah;GBR;140;;F;F;S;York);A;2010-06-19
DERIGLAZOVA Inna;1990-03-10;26;V;15;6;BULCAO Ana Beatriz;BRA;72;;F;F;S;Janeiro);JO;2016-08-10
DERIGLAZOVA Inna;1990-03-10;26;V;15;6;BUTRUILLE Solene;FRA;80;;F;F;S;(St-Maur);A;2016-11-04
DERIGLAZOVA Inna;1990-03-10;26;D;13;15;CALISSI Olga Rachele;ITA;71;;F;F;S;(Turin);GP;2016-12-02
DERIGLAZOVA Inna;1990-03-10;24;V;15;1;CALISSI Olga Rachele;ITA;106;;F;F;S;(Turin);A;2014-03-21
DERIGLAZOVA Inna;1990-03-10;23;V;15;7;CALISSI Olga Rachele;ITA;106;;F;F;S;(St-Petersbourg);A;2014-02-26
DERIGLAZOVA Inna;1990-03-10;22;V;15;2;CALISSI Olga Rachele;ITA;72;;F;F;S;(Tauberbischofsheim);A;2013-03-08
DERIGLAZOVA Inna;1990-03-10;19;V;15;8;CALISSI Olga Rachele;ITA;93;;F;F;S;(Leipzig);A;2010-02-20
DERIGLAZOVA Inna;1990-03-10;23;V;5;0;CALUGAREANU Malina;ROU;240;;F;F;S;(Zagreb);CHZ;2013-06-16
DERIGLAZOVA Inna;1990-03-10;25;V;15;4;CECCHINI Gabriela;BRA;82;;F;F;S;(Cancun);A;2015-10-16
DERIGLAZOVA Inna;1990-03-10;28;V;15;11;CHAE Song Oh;KOR;25;;F;F;S;(Shanghai);GP;2018-05-18
DERIGLAZOVA Inna;1990-03-10;28;V;15;7;CHEN Qingyuan;CHN;45;;F;F;S;(Katowice);A;2019-01-11
DERIGLAZOVA Inna;1990-03-10;20;D;4;5;CHEN Jinyan;CHN;38;;F;F;S;(St-Petersbourg);GP;2010-05-21
DERIGLAZOVA Inna;1990-03-10;19;V;5;2;CHENG Hiu Wai Valerie;HKG;154;;F;F;S;(Gdansk);GP;2010-02-26
DERIGLAZOVA Inna;1990-03-10;22;V;5;2;CHENTSOVA Kateryna;UKR;102;;F;F;S;(Legnano);CHZ;2012-06-15
DERIGLAZOVA Inna;1990-03-10;20;D;1;5;CHENTSOVA Kateryna;UKR;83;;F;F;S;(Séoul);GP;2010-05-07
DERIGLAZOVA Inna;1990-03-10;23;V;15;5;CHEUNG Kimberley Vanessa;HKG;79;;F;F;S;(Budapest);CHM;2013-08-05
DERIGLAZOVA Inna;1990-03-10;20;V;5;1;CHIN Rachel;USA;387;;F;F;S;York);A;2010-06-19
DERIGLAZOVA Inna;1990-03-10;24;V;15;7;CHLEWINSKA Karolina;POL;36;;F;F;S;(Strasbourg);CHZ;2014-06-07
DERIGLAZOVA Inna;1990-03-10;21;V;15;5;CHLEWINSKA Karolina;POL;40;;F;F;S;(Gdansk);GP;2012-02-24
DERIGLAZOVA Inna;1990-03-10;20;V;15;10;CHLEWINSKA Karolina;POL;59;;F;F;S;(Séoul);GP;2010-05-07
DERIGLAZOVA Inna;1990-03-10;27;V;15;6;CHRZANOWSKA Julia;POL;93;;F;F;S;(Tauberbischofsheim);A;2017-04-28
DERIGLAZOVA Inna;1990-03-10;26;V;15;13;CHRZANOWSKA Julia;POL;93;;F;F;S;(Turin);GP;2016-12-02
DERIGLAZOVA Inna;1990-03-10;25;V;15;11;CINI Chiara;ITA;44;;F;F;S;(Turin);GP;2015-11-27
DERIGLAZOVA Inna;1990-03-10;25;V;15;10;CINI Chiara;ITA;27;;F;F;S;(Tauberbischofsheim);A;2015-05-01
DERIGLAZOVA Inna;1990-03-10;24;V;15;4;CINI Chiara;ITA;27;;F;F;S;(Alger);A;2015-02-06
DERIGLAZOVA Inna;1990-03-10;24;V;15;11;CINI Chiara;ITA;27;;F;F;S;(Gdansk);A;2015-01-16
DERIGLAZOVA Inna;1990-03-10;24;V;15;5;CINI Chiara;ITA;60;;F;F;S;(Turin);A;2014-03-21
DERIGLAZOVA Inna;1990-03-10;17;V;15;2;CINI Chiara;ITA;73;;F;F;J;(Bochum);A;2007-12-15
DERIGLAZOVA Inna;1990-03-10;27;D;10;15;CIPRESSA Erica;ITA;40;;F;F;S;(Alger);A;2018-02-02
DERIGLAZOVA Inna;1990-03-10;20;V;15;12;CIPRIANI Valentina;ITA;54;;F;F;S;(Shanghai);A;2010-05-03
DERIGLAZOVA Inna;1990-03-10;18;D;13;15;CROSS Emily;USA;9;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;20;D;2;5;DAI Huili;CHN;31;;F;F;S;(Séoul);GP;2010-05-07
DERIGLAZOVA Inna;1990-03-10;18;D;4;5;DAI Huili;CHN;61;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;23;V;5;1;DAJCIC Marcela;CRO;244;;F;F;S;(Zagreb);CHZ;2013-06-16
DERIGLAZOVA Inna;1990-03-10;17;V;15;0;DE COSTANZO Valentina;ITA;7;;F;F;J;(Bochum);A;2007-12-15
DERIGLAZOVA Inna;1990-03-10;20;V;5;0;DEORDIEVA Kateryna;UKR;401;;F;F;S;(St-Petersbourg);GP;2010-05-21
DERIGLAZOVA Inna;1990-03-10;27;V;15;14;DEVORE Delphine;USA;204;;F;F;S;California);GP;2017-03-17
DERIGLAZOVA Inna;1990-03-10;28;V;13;10;DI FRANCISCA Elisa;ITA;53;;F;F;S;(Katowice);A;2019-01-11
DERIGLAZOVA Inna;1990-03-10;26;V;12;11;DI FRANCISCA Elisa;ITA;3;;F;F;S;Janeiro);JO;2016-08-10
DERIGLAZOVA Inna;1990-03-10;25;D;14;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Montreux);CHZ;2015-06-08
DERIGLAZOVA Inna;1990-03-10;25;D;11;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Shanghai);GP;2015-05-15
DERIGLAZOVA Inna;1990-03-10;25;D;5;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;Havane);GP;2015-03-13
DERIGLAZOVA Inna;1990-03-10;24;V;15;11;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Marseille);GP;2014-05-23
DERIGLAZOVA Inna;1990-03-10;24;V;10;9;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Turin);A;2014-03-21
DERIGLAZOVA Inna;1990-03-10;23;D;10;15;DI FRANCISCA Elisa;ITA;2;;F;F;S;(St-Petersbourg);A;2014-02-26
DERIGLAZOVA Inna;1990-03-10;22;V;15;14;DI FRANCISCA Elisa;ITA;4;;F;F;S;(Tauberbischofsheim);A;2013-03-08
DERIGLAZOVA Inna;1990-03-10;21;D;13;15;DI FRANCISCA Elisa;ITA;2;;F;F;S;(Gdansk);GP;2012-02-24
DERIGLAZOVA Inna;1990-03-10;21;D;3;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Shanghai);A;2011-05-06
DERIGLAZOVA Inna;1990-03-10;20;D;14;15;DI FRANCISCA Elisa;ITA;1;;F;F;S;(Tauberbischofsheim);A;2011-02-11
DERIGLAZOVA Inna;1990-03-10;20;D;0;5;DI FRANCISCA Elisa;ITA;3;;F;F;S;(Leipzig);CHZ;2010-07-16
DERIGLAZOVA Inna;1990-03-10;18;D;0;5;DI FRANCISCA Elisa;ITA;55;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;17;V;5;0;DIDIC Svetlana;MDA;262;;F;F;J;(Bochum);A;2007-12-15
DERIGLAZOVA Inna;1990-03-10;27;V;15;10;DUBROVICH Jacqueline;USA;49;;F;F;S;California);GP;2017-03-17
DERIGLAZOVA Inna;1990-03-10;26;V;15;9;DUBROVICH Jacqueline;USA;49;;F;F;S;(Alger);A;2017-01-13
DERIGLAZOVA Inna;1990-03-10;17;V;15;5;DUMITRU Ioana Adriana;ROU;39;;F;F;J;(Waldkirch);A;2008-01-27
DERIGLAZOVA Inna;1990-03-10;24;V;15;10;DURANDO Benedetta;ITA;51;;F;F;S;(Turin);A;2014-03-21
DERIGLAZOVA Inna;1990-03-10;28;V;15;4;DVORKIN Mary;ISR;132;;F;F;S;California);GP;2018-03-17
DERIGLAZOVA Inna;1990-03-10;27;V;5;1;DVORKIN Mary;ISR;161;;F;F;S;(Tbilisi);CHZ;2017-06-13
DERIGLAZOVA Inna;1990-03-10;28;V;13;9;EBERT Leonie;GER;10;;F;F;S;(Katowice);A;2019-01-11
DERIGLAZOVA Inna;1990-03-10;27;V;15;10;ELESINA Irina;RUS;124;;F;F;S;(Shanghai);GP;2017-05-19
DERIGLAZOVA Inna;1990-03-10;19;V;13;7;ELESINA Irina;RUS;19;;F;F;J;(Budapest);A;2010-01-05
DERIGLAZOVA Inna;1990-03-10;16;V;15;1;ELLERSIEK Katharina;GER;153;;F;F;J;(Budapest);A;2007-01-05
DERIGLAZOVA Inna;1990-03-10;20;V;5;3;EMANUEL Martina;GBR;76;;F;F;S;(Leipzig);CHZ;2010-07-16
DERIGLAZOVA Inna;1990-03-10;22;V;5;1;ENRIGHT Irene;FIN;189;;F;F;S;(Legnano);CHZ;2012-06-15
DERIGLAZOVA Inna;1990-03-10;25;V;15;14;ERBA Carolina;ITA;34;;F;F;S;(Cancun);A;2015-10-16
DERIGLAZOVA Inna;1990-03-10;23;V;15;12;ERBA Carolina;ITA;7;;F;F;S;(Séoul);GP;2013-04-27
DERIGLAZOVA Inna;1990-03-10;22;V;15;9;ERBA Carolina;ITA;7;;F;F;S;(Tauberbischofsheim);A;2013-03-08
DERIGLAZOVA Inna;1990-03-10;28;V;15;10;ERRIGO Arianna;ITA;5;;F;F;S;(Katowice);A;2019-01-11
DERIGLAZOVA Inna;1990-03-10;28;V;15;9;ERRIGO Arianna;ITA;5;;F;F;S;Sad);CHZ;2018-06-17
DERIGLAZOVA Inna;1990-03-10;27;V;15;14;ERRIGO Arianna;ITA;5;;F;F;S;(Turin);GP;2017-12-01
DERIGLAZOVA Inna;1990-03-10;27;V;15;6;ERRIGO Arianna;ITA;2;;F;F;S;(Leipzig);CHM;2017-07-19
DERIGLAZOVA Inna;1990-03-10;27;D;14;15;ERRIGO Arianna;ITA;2;;F;F;S;(Tbilisi);CHZ;2017-06-13
DERIGLAZOVA Inna;1990-03-10;26;V;15;10;ERRIGO Arianna;ITA;1;;F;F;S;(Tauberbischofsheim);A;2016-05-20
DERIGLAZOVA Inna;1990-03-10;25;D;12;15;ERRIGO Arianna;ITA;1;;F;F;S;(Gdansk);A;2016-01-15
DERIGLAZOVA Inna;1990-03-10;25;V;15;10;ERRIGO Arianna;ITA;1;;F;F;S;(Turin);GP;2015-11-27
DERIGLAZOVA Inna;1990-03-10;25;V;15;13;ERRIGO Arianna;ITA;2;;F;F;S;(Moscow);CHM;2015-07-15
DERIGLAZOVA Inna;1990-03-10;25;D;12;15;ERRIGO Arianna;ITA;2;;F;F;S;(Tauberbischofsheim);A;2015-05-01
DERIGLAZOVA Inna;1990-03-10;24;D;12;15;ERRIGO Arianna;ITA;2;;F;F;S;(Alger);A;2015-02-06
DERIGLAZOVA Inna;1990-03-10;24;D;14;15;ERRIGO Arianna;ITA;1;;F;F;S;(Marseille);GP;2014-05-23
DERIGLAZOVA Inna;1990-03-10;24;D;14;15;ERRIGO Arianna;ITA;1;;F;F;S;(Shanghai);A;2014-05-02
DERIGLAZOVA Inna;1990-03-10;23;D;11;15;ERRIGO Arianna;ITA;1;;F;F;S;(Budapest);CHM;2013-08-05
DERIGLAZOVA Inna;1990-03-10;22;V;15;14;ERRIGO Arianna;ITA;1;;F;F;S;(Tauberbischofsheim);A;2013-03-08
DERIGLAZOVA Inna;1990-03-10;22;V;15;13;ERRIGO Arianna;ITA;1;;F;F;S;(Budapest);A;2013-02-08
DERIGLAZOVA Inna;1990-03-10;22;D;7;15;ERRIGO Arianna;ITA;1;;F;F;S;(Gdansk);GP;2013-02-01
DERIGLAZOVA Inna;1990-03-10;22;V;15;14;ERRIGO Arianna;ITA;1;;F;F;S;(Legnano);CHZ;2012-06-15
DERIGLAZOVA Inna;1990-03-10;21;D;9;15;ERRIGO Arianna;ITA;4;;F;F;S;(St-Petersbourg);A;2011-06-05
DERIGLAZOVA Inna;1990-03-10;20;V;15;10;ERRIGO Arianna;ITA;4;;F;F;S;(Tauberbischofsheim);A;2011-02-11
DERIGLAZOVA Inna;1990-03-10;17;V;5;2;ESSL Regina;AUT;108;;F;F;J;(Waldkirch);A;2008-01-27
DERIGLAZOVA Inna;1990-03-10;28;V;10;8;FAVARETTO Martina;ITA;48;;F;F;S;(Alger);A;2018-11-23
DERIGLAZOVA Inna;1990-03-10;22;V;5;2;FENG Yumei;CHN;292;;F;F;S;(Shanghai);A;2012-05-04
DERIGLAZOVA Inna;1990-03-10;17;V;5;0;FODOR Eszter;HUN;52;;F;F;J;(Budapest);A;2008-01-04
DERIGLAZOVA Inna;1990-03-10;16;D;2;5;FODOR Eszter;HUN;37;;F;F;J;(Budapest);A;2007-01-05
DERIGLAZOVA Inna;1990-03-10;20;V;5;0;FOSSE Theodora;FRA;125;;F;F;S;(St-Petersbourg);GP;2010-05-21
DERIGLAZOVA Inna;1990-03-10;17;V;5;2;FOSSE Theodora;FRA;55;;F;F;J;(Bochum);A;2007-12-15
DERIGLAZOVA Inna;1990-03-10;19;V;15;8;FUENMAYOR CHOLES Johana Beatriz;VEN;69;;F;F;S;(Turin);GP;2010-03-05
DERIGLAZOVA Inna;1990-03-10;17;V;3;2;FUENMAYOR CHOLES Johana Beatriz;VEN;52;;F;F;S;(St-Petersbourg);GP;2008-03-05
DERIGLAZOVA Inna;1990-03-10;17;V;4;3;FUJIWARA Hitomi;JPN;353;;F;F;S;(St-Petersbourg);GP;2008-03-05
DERIGLAZOVA Inna;1990-03-10;22;V;15;8;GAFURZIANOVA Kamilla;RUS;10;;F;F;S;(Legnano);CHZ;2012-06-15
DERIGLAZOVA Inna;1990-03-10;22;D;13;15;GAFURZIANOVA Kamilla;RUS;10;;F;F;S;(Budapest);A;2012-03-23
DERIGLAZOVA Inna;1990-03-10;19;D;9;15;GAFURZIANOVA Kamilla;RUS;55;;F;F;S;(Belgrade);A;2010-02-06
DERIGLAZOVA Inna;1990-03-10;17;V;15;5;GAFURZIANOVA Kamilla;RUS;13;;F;F;J;(Lyon);A;2008-02-03
DERIGLAZOVA Inna;1990-03-10;18;V;5;3;GARCIA AZUA Barbara;CHI;157;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;18;V;5;1;GASSYUK Mariya;KAZ;91;;F;F;J;(Catania));CHM;2008-04-11
DERIGLAZOVA Inna;1990-03-10;23;V;15;7;GEBET Gaelle;FRA;32;;F;F;S;(St-Petersbourg);A;2014-02-26
DERIGLAZOVA Inna;1990-03-10;23;V;15;5;GEBET Gaelle;FRA;41;;F;F;S;(Marseille);GP;2013-05-24
DERIGLAZOVA Inna;1990-03-10;20;V;5;0;GEBET Gaelle;FRA;29;;F;F;S;(Séoul);GP;2010-05-07
DERIGLAZOVA Inna;1990-03-10;27;V;5;1;GILLJAM Patricia;SWE;211;;F;F;S;(Tbilisi);CHZ;2017-06-13
DERIGLAZOVA Inna;1990-03-10;24;V;15;6;GOLDIE Alanna;CAN;44;;F;F;S;(St-Maur);A;2014-11-07
DERIGLAZOVA Inna;1990-03-10;25;V;11;7;GOLUBYTSKYI Carolin;GER;14;;F;F;S;(Cancun);A;2015-10-16
DERIGLAZOVA Inna;1990-03-10;25;V;12;6;GOLUBYTSKYI Carolin;GER;25;;F;F;S;(Montreux);CHZ;2015-06-08
DERIGLAZOVA Inna;1990-03-10;22;V;15;9;GOLUBYTSKYI Carolin;GER;3;;F;F;S;(St-Petersbourg);A;2013-03-01
DERIGLAZOVA Inna;1990-03-10;22;V;11;10;GOLUBYTSKYI Carolin;GER;3;;F;F;S;(Budapest);A;2013-02-08
DERIGLAZOVA Inna;1990-03-10;22;V;15;9;GOLUBYTSKYI Carolin;GER;3;;F;F;S;(Gdansk);GP;2013-02-01
DERIGLAZOVA Inna;1990-03-10;20;V;15;12;GOLUBYTSKYI Carolin;GER;30;;F;F;S;(Shanghai);A;2010-05-03
DERIGLAZOVA Inna;1990-03-10;19;V;5;4;GOUTTERATEL Coralie;FRA;185;;F;F;S;(Belgrade);A;2010-02-06
DERIGLAZOVA Inna;1990-03-10;19;V;5;3;GROSLAMBERT Delphine;BEL;213;;F;F;S;(Turin);GP;2010-03-05
DERIGLAZOVA Inna;1990-03-10;19;D;3;5;GROSLAMBERT Delphine;BEL;213;;F;F;S;(Leipzig);A;2010-02-20
DERIGLAZOVA Inna;1990-03-10;19;V;5;3;GROSLAMBERT Delphine;BEL;213;;F;F;S;(Belgrade);A;2010-02-06
DERIGLAZOVA Inna;1990-03-10;20;V;15;11;GRUCHALA Sylwia;POL;7;;F;F;S;(Leipzig);CHZ;2010-07-16
DERIGLAZOVA Inna;1990-03-10;20;D;6;15;GRUCHALA Sylwia;POL;7;;F;F;S;(St-Petersbourg);GP;2010-05-21
DERIGLAZOVA Inna;1990-03-10;19;D;12;15;GRUCHALA Sylwia;POL;7;;F;F;S;(Gdansk);GP;2010-02-26
DERIGLAZOVA Inna;1990-03-10;18;D;2;5;GRUCHALA Sylwia;POL;21;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;17;D;1;5;GRUCHALA Sylwia;POL;21;;F;F;S;(St-Petersbourg);GP;2008-03-05
DERIGLAZOVA Inna;1990-03-10;28;V;15;8;GUYART Astrid;FRA;28;;F;F;S;Sad);CHZ;2018-06-17
DERIGLAZOVA Inna;1990-03-10;26;V;15;6;GUYART Astrid;FRA;8;;F;F;S;Janeiro);JO;2016-08-10
DERIGLAZOVA Inna;1990-03-10;25;V;15;8;GUYART Astrid;FRA;8;;F;F;S;(Alger);A;2016-02-05
DERIGLAZOVA Inna;1990-03-10;24;D;12;15;GUYART Astrid;FRA;12;;F;F;S;(Gdansk);A;2015-01-16
DERIGLAZOVA Inna;1990-03-10;24;V;5;3;GUYART Astrid;FRA;17;;F;F;S;(Strasbourg);CHZ;2014-06-07
DERIGLAZOVA Inna;1990-03-10;23;V;15;13;GUYART Astrid;FRA;9;;F;F;S;(Séoul);GP;2013-04-27
DERIGLAZOVA Inna;1990-03-10;19;V;5;2;GUYART Astrid;FRA;11;;F;F;S;(Turin);GP;2010-03-05
DERIGLAZOVA Inna;1990-03-10;18;V;5;2;GUYART Astrid;FRA;54;;F;F;S;Havane);GP;2008-06-11
DERIGLAZOVA Inna;1990-03-10;25;V;15;6;HAMPEL Eva;GER;79;;F;F;S;(Montreux);CHZ;2015-06-08
DERIGLAZOVA Inna;1990-03-10;22;V;15;5;HAMPEL Eva;GER;141;;F;F;S;(Gdansk);GP;2013-02-01
DERIGLAZOVA Inna;1990-03-10;19;V;4;3;HAMPEL Eva;GER;99;;F;F;J;(Bochum);A;2009-12-12
DERIGLAZOVA Inna;1990-03-10;24;V;13;9;HARVEY Eleanor;CAN;72;;F;F;S;(Kazan);CHM;2014-07-16
DERIGLAZOVA Inna;1990-03-10;20;V;5;3;HARVEY Eleanor;CAN;63;;F;F;J;(Baku);CHM;2010-04-06
DERIGLAZOVA Inna;1990-03-10;19;V;5;1;HAUSMAN Marta;POL;70;;F;F;J;(Bochum);A;2009-12-12
DERIGLAZOVA Inna;1990-03-10;18;V;5;1;HERNANDEZ Alely;MEX;76;;F;F;J;(Catania));CHM;2008-04-11
DERIGLAZOVA Inna;1990-03-10;20;V;5;0;HIRAISHI Noriko;JPN;313;;F;F;S;(Séoul);GP;2010-05-07
DERIGLAZOVA Inna;1990-03-10;21;V;15;3;HIRATA Kyomi;JPN;69;;F;F;S;(Catania);CHM;2011-10-09
DERIGLAZOVA Inna;1990-03-10;17;V;5;1;HONECK Christina;GER;192;;F;F;J;(Bochum);A;2007-12-15
DERIGLAZOVA Inna;1990-03-10;25;V;15;11;HONG Seo In;KOR;80;;F;F;S;(Alger);A;2016-02-05
DERIGLAZOVA Inna;1990-03-10;25;D;2;5;HOPKA-VARGA Gabriella;HUN;17;;F;F;S;(Montreux);CHZ;2015-06-08
DERIGLAZOVA Inna;1990-03-10;22;V;15;8;HOPKA-VARGA Gabriella;HUN;52;;F;F;S;(Legnano);CHZ;2012-06-15
DERIGLAZOVA Inna;1990-03-10;21;V;15;13;HOPKA-VARGA Gabriella;HUN;27;;F;F;S;(St-Petersbourg);A;2011-06-05
