Name;DOB;Age;V/D;TS;TR;Adversary;Country;Ranking;Table;Weapon;Sex;Category;City;Type;Date
NAVARRIA Mara;1985-07-18;25;V;15;9;ANTAL Edina;HUN;130;;E;F;S;(Sheffield);CHZ;2011-07-14
NAVARRIA Mara;1985-07-18;22;V;5;2;ARA Marika;JPN;204;;E;F;S;(Nankin);GP;2008-05-16
NAVARRIA Mara;1985-07-18;21;V;5;3;ASAKI Yukiko;JPN;441;;E;F;S;Havane);A;2007-06-08
NAVARRIA Mara;1985-07-18;30;D;4;5;ASIS Lizzie;VEN;86;;E;F;S;(Nanjing);A;2015-11-13
NAVARRIA Mara;1985-07-18;21;D;4;5;AZNAVOURIAN Karina;RUS;76;;E;F;S;(Budapest);GP;2007-01-19
NAVARRIA Mara;1985-07-18;26;V;5;4;BALAGANSKAYA Ulyana;KAZ;70;;E;F;S;(Doha);A;2012-02-11
NAVARRIA Mara;1985-07-18;24;V;5;2;BARADJI-DUCHENE Marysa;FRA;71;;E;F;S;(Doha);GP;2010-01-23
NAVARRIA Mara;1985-07-18;22;V;5;3;BARADJI-DUCHENE Marysa;FRA;122;;E;F;S;(Nankin);GP;2008-05-16
NAVARRIA Mara;1985-07-18;21;V;5;4;BARADJI-DUCHENE Marysa;FRA;64;;E;F;S;Havane);A;2007-06-08
NAVARRIA Mara;1985-07-18;30;V;5;2;BARRETT Juliana;RSA;66;;E;F;S;(Legnano);A;2015-10-23
NAVARRIA Mara;1985-07-18;25;V;5;1;BARRETT Juliana;RSA;101;;E;F;S;(Sydney);A;2011-06-24
NAVARRIA Mara;1985-07-18;29;D;4;5;BASSA Francesca;USA;181;;E;F;S;(Barcelone);A;2015-01-23
NAVARRIA Mara;1985-07-18;28;V;5;3;BATES Cassandra;USA;612;;E;F;S;(St-Maur);A;2014-02-28
NAVARRIA Mara;1985-07-18;23;V;15;8;BATINI Camilla;ITA;559;;E;F;S;(Rome);GP;2009-02-06
NAVARRIA Mara;1985-07-18;23;V;5;4;BEADSWORTH Joanna;GBR;543;;E;F;S;(Lobnya);A;2009-03-21
NAVARRIA Mara;1985-07-18;22;V;5;3;BEER Jessica;NZL;154;;E;F;S;(Saint-Maur);GP;2008-02-22
NAVARRIA Mara;1985-07-18;25;V;5;4;BEKEFI Edina;GER;76;;E;F;S;(Sheffield);CHZ;2011-07-14
NAVARRIA Mara;1985-07-18;30;V;5;3;BELJAJEVA Julia;EST;35;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;28;D;14;15;BELJAJEVA Julia;EST;16;;E;F;S;(Leipzig);A;2014-02-07
NAVARRIA Mara;1985-07-18;28;V;5;1;BELSELAH Hala;UAE;516;;E;F;S;(Doha);A;2014-01-17
NAVARRIA Mara;1985-07-18;24;V;15;13;BELVISO Audrey;FRA;146;;E;F;S;(Rome);A;2010-02-05
NAVARRIA Mara;1985-07-18;23;V;5;4;BELVISO Audrey;FRA;103;;E;F;S;(Budapeste);GP;2009-01-16
NAVARRIA Mara;1985-07-18;22;V;5;4;BELVISO Audrey;FRA;38;;E;F;S;(Montréal);GP;2008-05-30
NAVARRIA Mara;1985-07-18;26;D;6;15;BEREZA Malgorzata;POL;30;;E;F;S;(Budapest);GP;2012-02-25
NAVARRIA Mara;1985-07-18;24;V;15;14;BEREZA Malgorzata;POL;39;;E;F;S;(Nankin);GP;2010-05-14
NAVARRIA Mara;1985-07-18;23;V;15;10;BEREZA Malgorzata;POL;40;;E;F;S;(Nankin);GP;2009-05-15
NAVARRIA Mara;1985-07-18;29;D;2;5;BERGDAHL Johanna;SWE;72;;E;F;S;(Xuzhou);A;2014-11-14
NAVARRIA Mara;1985-07-18;28;D;4;5;BERGDAHL Johanna;SWE;57;;E;F;S;Janeiro);A;2014-05-16
NAVARRIA Mara;1985-07-18;26;D;4;5;BERGDAHL Johanna;SWE;47;;E;F;S;(Legnano);CHZ;2012-06-15
NAVARRIA Mara;1985-07-18;25;V;5;4;BERGDAHL Johanna;SWE;36;;E;F;S;Havane);GP;2011-05-21
NAVARRIA Mara;1985-07-18;25;V;15;10;BERGDAHL Johanna;SWE;36;;E;F;S;(Budapest);GP;2011-02-26
NAVARRIA Mara;1985-07-18;24;V;5;3;BERGDAHL Johanna;SWE;57;;E;F;S;(Saint-Maur);GP;2010-02-19
NAVARRIA Mara;1985-07-18;23;D;2;5;BERGDAHL Johanna;SWE;74;;E;F;S;(Nankin);GP;2009-05-15
NAVARRIA Mara;1985-07-18;21;D;3;5;BERGDAHL Johanna;SWE;125;;E;F;S;(Luxembourg);A;2007-03-24
NAVARRIA Mara;1985-07-18;21;V;5;0;BERNBACH Julia;SUI;246;;E;F;S;(Budapest);GP;2007-01-19
NAVARRIA Mara;1985-07-18;30;D;11;15;BESBES Sarra;TUN;2;;E;F;S;(Nanjing);A;2015-11-13
NAVARRIA Mara;1985-07-18;31;V;15;13;BEZHURA Dzhoan Feybi;UKR;16;;E;F;S;Janeiro);A;2017-05-05
NAVARRIA Mara;1985-07-18;31;D;10;15;BEZHURA Dzhoan Feybi;UKR;16;;E;F;S;(Suzhou);A;2016-11-11
NAVARRIA Mara;1985-07-18;31;D;12;15;BEZHURA Dzhoan Feybi;UKR;16;;E;F;S;(Tallin);A;2016-10-21
NAVARRIA Mara;1985-07-18;28;V;15;7;BEZHURA Dzhoan Feybi;UKR;51;;E;F;S;(Barcelone);A;2014-03-07
NAVARRIA Mara;1985-07-18;25;V;5;3;BLOKHINA Katerina;UKR;530;;E;F;S;(Leipzig);A;2011-03-25
NAVARRIA Mara;1985-07-18;28;V;5;0;BLUM Alexandra;SUI;533;;E;F;S;(St-Maur);A;2014-02-28
NAVARRIA Mara;1985-07-18;26;V;5;0;BOGDANOVA Alena;SUI;533;;E;F;S;(Catania);CHM;2011-10-10
NAVARRIA Mara;1985-07-18;22;V;5;2;BOHUS Sara;HUN;517;;E;F;S;(Budapest);GP;2008-01-18
NAVARRIA Mara;1985-07-18;22;V;15;14;BOKEL Claudia;GER;64;;E;F;S;(Luxembourg);A;2008-02-02
NAVARRIA Mara;1985-07-18;29;V;5;4;BOONE Kelly;NED;146;;E;F;S;(Montreux);CHZ;2015-06-06
NAVARRIA Mara;1985-07-18;32;V;5;1;BORRYE Emilia Cecilie;DEN;650;;E;F;S;(Tallin);A;2017-10-20
NAVARRIA Mara;1985-07-18;31;V;5;4;BORRYE Emilia Cecilie;DEN;613;;E;F;S;(Budapest);GP;2017-03-24
NAVARRIA Mara;1985-07-18;24;V;15;9;BOSCARELLI Francesca;ITA;30;;E;F;S;(Tauberbischofsheim);A;2010-03-06
NAVARRIA Mara;1985-07-18;24;V;15;14;BOSCARELLI Francesca;ITA;30;;E;F;S;(Rome);A;2010-02-05
NAVARRIA Mara;1985-07-18;28;V;15;9;BOSSANYI-JUNG Alexandra;HUN;435;;E;F;S;(Barcelone);A;2014-03-07
NAVARRIA Mara;1985-07-18;28;V;5;3;BOSSANYI-JUNG Alexandra;HUN;435;;E;F;S;(Budapest);GP;2014-02-01
NAVARRIA Mara;1985-07-18;25;V;5;0;BOTTOMS Lindsay;GBR;273;;E;F;S;(Doha);A;2011-02-12
NAVARRIA Mara;1985-07-18;22;V;5;4;BRAVO ARANGUIZ Caterin;CHI;149;;E;F;S;(Barcelone);A;2008-02-16
NAVARRIA Mara;1985-07-18;32;V;15;10;BRIASCO Brenda;ITA;105;;E;F;S;(Budapest);GP;2018-03-23
NAVARRIA Mara;1985-07-18;23;V;5;4;BROCKMANN Beatrice;GER;316;;E;F;S;(Tauberbischofsheim);A;2009-03-07
NAVARRIA Mara;1985-07-18;32;V;15;14;BROVKO Inna;UKR;139;;E;F;S;(Barcelone);A;2018-02-09
NAVARRIA Mara;1985-07-18;31;D;4;5;BRUNNER Pauline;SUI;57;;E;F;S;(Bogota);GP;2017-05-26
NAVARRIA Mara;1985-07-18;28;V;5;0;BRUNNER Pauline;SUI;47;;E;F;S;(Strasbourg);CHZ;2014-06-07
NAVARRIA Mara;1985-07-18;31;V;5;2;BUDAI Dorina;HUN;92;;E;F;S;(Legnano);A;2017-02-10
NAVARRIA Mara;1985-07-18;29;D;14;15;BUDAI Dorina;HUN;64;;E;F;S;(Budapest);GP;2015-03-20
NAVARRIA Mara;1985-07-18;28;D;3;5;BUECH Kim Jasmin;SUI;576;;E;F;S;(Leipzig);A;2014-02-07
NAVARRIA Mara;1985-07-18;25;V;5;3;BUECHEL Holly;USA;430;;E;F;S;Janeiro);A;2011-05-06
NAVARRIA Mara;1985-07-18;28;V;15;8;BUKOCKI Bianka;HUN;215;;E;F;S;(Budapest);GP;2014-02-01
NAVARRIA Mara;1985-07-18;21;V;5;1;BURT Lacey;USA;57;;E;F;S;Havane);A;2007-06-08
NAVARRIA Mara;1985-07-18;32;V;14;13;CANDASSAMY Marie-Florence;FRA;31;;E;F;S;(Budapest);GP;2018-03-23
NAVARRIA Mara;1985-07-18;29;V;15;8;CANDASSAMY Marie-Florence;FRA;10;;E;F;S;(Barcelone);A;2015-01-23
NAVARRIA Mara;1985-07-18;29;D;8;15;CANDASSAMY Marie-Florence;FRA;10;;E;F;S;(Doha);GP;2014-12-06
NAVARRIA Mara;1985-07-18;28;V;15;10;CANDASSAMY Marie-Florence;FRA;12;;E;F;S;Janeiro);A;2014-05-16
NAVARRIA Mara;1985-07-18;29;V;5;2;CARFOOT Tamryn;RSA;54;;E;F;S;(Legnano);A;2014-10-24
NAVARRIA Mara;1985-07-18;23;V;15;9;CAZE Amelie;FRA;254;;E;F;S;(Saint-Maur);GP;2009-02-20
NAVARRIA Mara;1985-07-18;23;D;3;5;CHAN Sin Yan;HKG;253;;E;F;S;(Budapeste);GP;2009-01-16
NAVARRIA Mara;1985-07-18;22;V;5;0;CHAN Sin Yan;HKG;239;;E;F;S;(Nankin);GP;2008-05-16
NAVARRIA Mara;1985-07-18;24;V;5;3;CHANG Chialing;TPE;135;;E;F;S;(Doha);GP;2010-01-23
NAVARRIA Mara;1985-07-18;25;V;5;2;CHEN Hsin Ping;TPE;109;;E;F;S;(Doha);A;2011-02-12
NAVARRIA Mara;1985-07-18;24;V;5;1;CHEN Hsin Ping;TPE;109;;E;F;S;(Nankin);GP;2010-05-14
NAVARRIA Mara;1985-07-18;22;V;5;2;CHEN Yinhua;TPE;133;;E;F;S;(Montréal);GP;2008-05-30
NAVARRIA Mara;1985-07-18;26;V;15;10;CHENG Yuk Han Bjork;HKG;57;;E;F;S;(St-Maur);A;2012-03-23
NAVARRIA Mara;1985-07-18;32;V;15;10;CHOI Injeong;KOR;7;;E;F;S;(Doha);GP;2017-12-08
NAVARRIA Mara;1985-07-18;31;D;10;15;CHOI Injeong;KOR;14;;E;F;S;(Legnano);A;2017-02-10
NAVARRIA Mara;1985-07-18;26;V;15;14;CHOI Injeong;KOR;13;;E;F;S;(Budapest);GP;2012-02-25
NAVARRIA Mara;1985-07-18;31;V;15;9;CHOI Hyojoo;KOR;227;;E;F;S;(Doha);GP;2016-12-09
NAVARRIA Mara;1985-07-18;26;D;14;15;CHOI Eunsook;KOR;35;;E;F;S;Janeiro);A;2012-05-04
NAVARRIA Mara;1985-07-18;32;V;4;1;CHU Ka Mong;HKG;136;;E;F;S;(Suzhou);A;2017-11-10
NAVARRIA Mara;1985-07-18;31;V;5;3;CHU Ka Mong;HKG;84;;E;F;S;Janeiro);A;2017-05-05
NAVARRIA Mara;1985-07-18;31;V;5;2;CHU Ka Mong;HKG;84;;E;F;S;(Budapest);GP;2017-03-24
NAVARRIA Mara;1985-07-18;31;V;5;4;CHU Ka Mong;HKG;84;;E;F;S;(Legnano);A;2017-02-10
NAVARRIA Mara;1985-07-18;21;V;15;11;CID Monica;ESP;457;;E;F;S;(Tauberbischofsheim);A;2007-03-03
NAVARRIA Mara;1985-07-18;26;V;5;4;COHEN Mary;GBR;101;;E;F;S;(Legnano);CHZ;2012-06-15
NAVARRIA Mara;1985-07-18;23;V;5;2;COHEN Mary;GBR;188;;E;F;S;(Rome);GP;2009-02-06
NAVARRIA Mara;1985-07-18;25;V;5;3;COSTA Rayssa;BRA;478;;E;F;S;Janeiro);A;2011-05-06
NAVARRIA Mara;1985-07-18;32;V;5;3;CSONKA Valeria;HUN;348;;E;F;S;(Tallin);A;2017-10-20
NAVARRIA Mara;1985-07-18;22;V;15;12;CYGAN Hanna;POL;88;;E;F;S;(St-Petersbourg);A;2008-03-08
NAVARRIA Mara;1985-07-18;21;V;15;11;CYGAN Olga;POL;69;;E;F;S;Havane);A;2007-06-08
NAVARRIA Mara;1985-07-18;29;V;5;0;DABROCK Oxana;MDA;663;;E;F;S;(Legnano);A;2014-10-24
NAVARRIA Mara;1985-07-18;25;D;4;5;DABROWA Katarzyna;POL;122;;E;F;S;(Budapest);GP;2011-02-26
NAVARRIA Mara;1985-07-18;23;V;5;0;DAMAS Elena;ESP;557;;E;F;S;(Rome);GP;2009-02-06
NAVARRIA Mara;1985-07-18;25;D;14;15;DANINTHE Sarah;FRA;29;;E;F;S;(Barcelone);A;2011-03-11
NAVARRIA Mara;1985-07-18;22;D;3;5;DANINTHE Sarah;FRA;41;;E;F;S;(Rome);GP;2008-02-08
NAVARRIA Mara;1985-07-18;24;V;2;1;DAVIDZON Ekaterina;FRA;41;;E;F;S;(Leipzig);CHZ;2010-07-16
NAVARRIA Mara;1985-07-18;28;V;5;3;DE LA MOTA Lara;ESP;604;;E;F;S;(Barcelone);A;2014-03-07
NAVARRIA Mara;1985-07-18;22;V;5;4;DE LEOTARD Marion;FRA;494;;E;F;S;(Barcelone);A;2008-02-16
NAVARRIA Mara;1985-07-18;21;D;4;5;DE PESTEL Amber;BEL;458;;E;F;S;(Luxembourg);A;2007-03-24
NAVARRIA Mara;1985-07-18;21;V;5;4;DE SEPIBUS Miriam;SUI;430;;E;F;S;(Tauberbischofsheim);A;2007-03-03
NAVARRIA Mara;1985-07-18;28;V;15;12;DEL CARRETTO Bianca;ITA;23;;E;F;S;(Doha);A;2014-01-17
NAVARRIA Mara;1985-07-18;24;D;11;15;DEL CARRETTO Bianca;ITA;12;;E;F;S;(Luxembourg);A;2010-03-27
NAVARRIA Mara;1985-07-18;23;D;10;15;DEL CARRETTO Bianca;ITA;35;;E;F;S;(Tauberbischofsheim);A;2009-03-07
NAVARRIA Mara;1985-07-18;32;V;5;1;DERR Patricia;GER;247;;E;F;S;(Tallin);A;2017-10-20
NAVARRIA Mara;1985-07-18;31;D;4;5;DERR Patricia;GER;216;;E;F;S;(Budapest);GP;2017-03-24
NAVARRIA Mara;1985-07-18;25;V;15;11;DESCOUTS Audrey;FRA;173;;E;F;S;(Doha);A;2011-02-12
NAVARRIA Mara;1985-07-18;21;V;15;11;DESCOUTS Audrey;FRA;39;;E;F;S;(Budapest);GP;2007-01-19
NAVARRIA Mara;1985-07-18;25;V;15;6;DI FRANCO Virginia;ITA;461;;E;F;S;(Barcelone);A;2011-03-11
NAVARRIA Mara;1985-07-18;21;D;14;15;DI FRANCO Virginia;ITA;107;;E;F;S;(Rome);GP;2007-02-09
NAVARRIA Mara;1985-07-18;32;V;15;9;DIFFERT Nelli;EST;97;;E;F;S;Havane);A;2018-01-19
NAVARRIA Mara;1985-07-18;28;D;2;5;DIFFERT Nelli;EST;175;;E;F;S;(Budapest);GP;2014-02-01
NAVARRIA Mara;1985-07-18;25;D;3;5;DIFFERT Nelli;EST;129;;E;F;S;(Budapest);GP;2011-02-26
NAVARRIA Mara;1985-07-18;21;D;8;15;DINU Loredana;ROU;25;;E;F;S;Havane);A;2007-06-08
NAVARRIA Mara;1985-07-18;21;D;13;15;DINU Loredana;ROU;25;;E;F;S;(Tauberbischofsheim);A;2007-03-03
NAVARRIA Mara;1985-07-18;23;D;2;5;DMOWSKA-ANDRZEJUK Danuta;POL;12;;E;F;S;(Nankin);GP;2009-05-15
NAVARRIA Mara;1985-07-18;22;V;5;4;DMOWSKA-ANDRZEJUK Danuta;POL;55;;E;F;S;(Budapest);GP;2008-01-18
NAVARRIA Mara;1985-07-18;21;V;5;4;DOLAR Kaja;SLO;147;;E;F;S;(Budapest);GP;2007-01-19
NAVARRIA Mara;1985-07-18;22;V;5;3;DRACH Evgenia;RUS;458;;E;F;S;(St-Petersbourg);A;2008-03-08
NAVARRIA Mara;1985-07-18;30;V;15;13;DUPLITZER Imke;GER;63;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;25;D;14;15;DUPLITZER Imke;GER;25;;E;F;S;Janeiro);A;2011-05-06
NAVARRIA Mara;1985-07-18;23;V;4;2;EIGNEROVA Barbara;CZE;262;;E;F;S;(Saint-Maur);GP;2009-02-20
NAVARRIA Mara;1985-07-18;21;V;5;2;EIGNEROVA Barbara;CZE;248;;E;F;S;(Tauberbischofsheim);A;2007-03-03
NAVARRIA Mara;1985-07-18;25;V;5;2;EKA PERTIWI Dian;INA;145;;E;F;S;(Paris);CHM;2010-11-04
NAVARRIA Mara;1985-07-18;31;D;3;4;EMBRICH Irina;EST;12;;E;F;S;(Tbilisi);CHZ;2017-06-15
NAVARRIA Mara;1985-07-18;29;V;4;3;EMBRICH Irina;EST;29;;E;F;S;(Montreux);CHZ;2015-06-06
NAVARRIA Mara;1985-07-18;29;V;15;14;EPEE Laurence;FRA;228;;E;F;S;Janeiro);GP;2015-05-23
NAVARRIA Mara;1985-07-18;29;V;5;1;EPEE Laurence;FRA;228;;E;F;S;(Barcelone);A;2015-01-23
NAVARRIA Mara;1985-07-18;28;D;4;5;EPEE Laurence;FRA;142;;E;F;S;(St-Maur);A;2014-02-28
NAVARRIA Mara;1985-07-18;23;D;4;5;EVEQUOZ Eleonore;SUI;124;;E;F;S;(Lobnya);A;2009-03-21
NAVARRIA Mara;1985-07-18;22;D;4;5;FAN Qinqin;CHN;202;;E;F;S;(Nankin);GP;2008-05-16
NAVARRIA Mara;1985-07-18;29;V;5;4;FANG Guoqing;CHN;255;;E;F;S;(Xuzhou);A;2014-11-14
NAVARRIA Mara;1985-07-18;29;V;15;1;FERNANDEZ CALLEJA Sara;ESP;219;;E;F;S;(Montreux);CHZ;2015-06-06
NAVARRIA Mara;1985-07-18;22;V;5;1;FERNANDEZ GARCIA-REVILLO M. Carmen;ESP;486;;E;F;S;(Barcelone);A;2008-02-16
NAVARRIA Mara;1985-07-18;28;D;4;5;FERNANDEZ PEREZ Paula;ESP;484;;E;F;S;(Budapest);GP;2014-02-01
NAVARRIA Mara;1985-07-18;22;V;5;1;FERNANDEZ PEREZ Paula;ESP;470;;E;F;S;(Barcelone);A;2008-02-16
NAVARRIA Mara;1985-07-18;32;V;15;8;FERRARI Marta;ITA;54;;E;F;S;(Barcelone);A;2018-02-09
NAVARRIA Mara;1985-07-18;31;V;5;2;FERREIRA Naira;BRA;235;;E;F;S;Janeiro);A;2017-05-05
NAVARRIA Mara;1985-07-18;24;D;14;15;FIAMINGO Rossella;ITA;74;;E;F;S;(Saint-Maur);GP;2010-02-19
NAVARRIA Mara;1985-07-18;26;D;7;15;FLESSEL-COLOVIC Laura;FRA;11;;E;F;S;(Legnano);CHZ;2012-06-15
NAVARRIA Mara;1985-07-18;25;D;0;5;FLESSEL-COLOVIC Laura;FRA;9;;E;F;S;(Sheffield);CHZ;2011-07-14
NAVARRIA Mara;1985-07-18;25;V;15;13;FLESSEL-COLOVIC Laura;FRA;9;;E;F;S;Havane);GP;2011-05-21
NAVARRIA Mara;1985-07-18;25;D;11;15;FLESSEL-COLOVIC Laura;FRA;9;;E;F;S;(Budapest);GP;2011-02-26
NAVARRIA Mara;1985-07-18;24;D;11;15;FLESSEL-COLOVIC Laura;FRA;9;;E;F;S;(Rome);A;2010-02-05
NAVARRIA Mara;1985-07-18;23;D;10;15;FLESSEL-COLOVIC Laura;FRA;5;;E;F;S;(Budapeste);GP;2009-01-16
NAVARRIA Mara;1985-07-18;32;V;15;6;FOIETTA Nicol;ITA;81;;E;F;S;(Tallin);A;2017-10-20
NAVARRIA Mara;1985-07-18;21;D;1;5;FORTUNATOVA Nadiya;UKR;98;;E;F;S;(Barcelone);GP;2007-02-16
NAVARRIA Mara;1985-07-18;23;D;4;5;FUKUDA Mikako;JPN;256;;E;F;S;(Nankin);GP;2009-05-15
NAVARRIA Mara;1985-07-18;25;V;5;1;FUSONI Carolina;FIN;401;;E;F;S;(Sheffield);CHZ;2011-07-14
NAVARRIA Mara;1985-07-18;21;D;10;15;GALANTINE Vanessa;FRA;71;;E;F;S;(Luxembourg);A;2007-03-24
NAVARRIA Mara;1985-07-18;31;V;5;3;GARCIA RODRIGUEZ Ines;ESP;130;;E;F;S;(Tbilisi);CHZ;2017-06-15
NAVARRIA Mara;1985-07-18;30;V;15;2;GARCIA RODRIGUEZ Ines;ESP;218;;E;F;S;(TORUN);CHZ;2016-06-22
NAVARRIA Mara;1985-07-18;30;V;5;3;GARCIA RODRIGUEZ Ines;ESP;218;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;29;V;5;1;GARS Sanne;SWE;81;;E;F;S;(Montreux);CHZ;2015-06-06
NAVARRIA Mara;1985-07-18;30;V;15;14;GEROUDET Tiffany;SUI;56;;E;F;S;(TORUN);CHZ;2016-06-22
NAVARRIA Mara;1985-07-18;28;D;11;15;GEROUDET Tiffany;SUI;25;;E;F;S;(Doha);A;2014-01-17
NAVARRIA Mara;1985-07-18;25;V;15;9;GEROUDET Tiffany;SUI;8;;E;F;S;Havane);GP;2011-05-21
NAVARRIA Mara;1985-07-18;23;D;9;15;GEROUDET Tiffany;SUI;28;;E;F;S;(Saint-Maur);GP;2009-02-20
NAVARRIA Mara;1985-07-18;30;V;15;14;GHERMAN Simona;ROU;15;;E;F;S;(Barcelone);A;2016-01-22
NAVARRIA Mara;1985-07-18;28;D;13;15;GHERMAN Simona;ROU;26;;E;F;S;Havane);GP;2014-05-22
NAVARRIA Mara;1985-07-18;25;D;10;15;GHERMAN Simona;ROU;6;;E;F;S;(Sydney);A;2011-06-24
NAVARRIA Mara;1985-07-18;25;D;11;15;GHERMAN Simona;ROU;6;;E;F;S;Havane);GP;2011-05-21
NAVARRIA Mara;1985-07-18;25;D;4;5;GHERMAN Simona;ROU;6;;E;F;S;(Budapest);GP;2011-02-26
NAVARRIA Mara;1985-07-18;23;V;15;14;GHERMAN Simona;ROU;43;;E;F;S;(Florina);A;2009-03-14
NAVARRIA Mara;1985-07-18;23;D;4;5;GHERMAN Simona;ROU;43;;E;F;S;(Saint-Maur);GP;2009-02-20
NAVARRIA Mara;1985-07-18;22;D;4;5;GOLLESCH-GARLI Karin;AUT;436;;E;F;S;(Luxembourg);A;2008-02-02
NAVARRIA Mara;1985-07-18;30;V;15;14;GORAM Melissa;FRA;113;;E;F;S;(Budapest);GP;2016-03-18
NAVARRIA Mara;1985-07-18;24;V;5;2;GORAM Melissa;FRA;113;;E;F;S;(Saint-Maur);GP;2010-02-19
NAVARRIA Mara;1985-07-18;23;V;15;9;GRUMIER Mathilde;FRA;194;;E;F;S;(Tauberbischofsheim);A;2009-03-07
NAVARRIA Mara;1985-07-18;22;V;5;4;GRUMIER Mathilde;FRA;245;;E;F;S;(Luxembourg);A;2008-02-02
NAVARRIA Mara;1985-07-18;29;V;5;4;GU Dianna;AUS;201;;E;F;S;(Barcelone);A;2015-01-23
NAVARRIA Mara;1985-07-18;28;V;5;4;GUCHMAZOVA Maia;GEO;433;;E;F;S;(Barcelone);A;2014-03-07
NAVARRIA Mara;1985-07-18;28;V;15;7;GUCHMAZOVA Maia;GEO;433;;E;F;S;(Leipzig);A;2014-02-07
NAVARRIA Mara;1985-07-18;32;V;15;12;GUDKOVA Tatiana;RUS;26;;E;F;S;(Tallin);A;2017-10-20
NAVARRIA Mara;1985-07-18;31;V;5;3;GUDKOVA Tatiana;RUS;9;;E;F;S;(Tbilisi);CHZ;2017-06-15
NAVARRIA Mara;1985-07-18;30;V;15;12;GUDKOVA Tatiana;RUS;93;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;30;V;15;12;GUDKOVA Tatiana;RUS;93;;E;F;S;(Nanjing);A;2015-11-13
NAVARRIA Mara;1985-07-18;25;V;5;4;GUILHON Cleia;BRA;125;;E;F;S;Havane);GP;2011-05-21
NAVARRIA Mara;1985-07-18;22;V;5;2;GUSTIN Cecile;FRA;441;;E;F;S;(Tauberbischofsheim);A;2008-03-01
NAVARRIA Mara;1985-07-18;25;V;5;2;GUY Joanna;CAN;93;;E;F;S;(Nankin);GP;2011-06-11
NAVARRIA Mara;1985-07-18;21;V;5;4;HABLUTZEL-BURKI Gianna;SUI;68;;E;F;S;(Montréal);GP;2007-06-01
NAVARRIA Mara;1985-07-18;28;D;9;15;HALLS Joanna;AUS;40;;E;F;S;(St-Maur);A;2014-02-28
NAVARRIA Mara;1985-07-18;28;V;5;1;HALLS Evelyn;AUS;232;;E;F;S;(Budapest);CHM;2013-08-05
NAVARRIA Mara;1985-07-18;30;D;2;5;HAO Jialu;CHN;57;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;29;V;15;11;HAO Jialu;CHN;58;;E;F;S;Janeiro);GP;2015-05-23
NAVARRIA Mara;1985-07-18;30;V;5;0;HAROUN HASSAN Ghada;QAT;584;;E;F;S;(Doha);GP;2015-12-05
NAVARRIA Mara;1985-07-18;21;D;3;5;HASENFUSS Camille;FRA;247;;E;F;S;(Budapest);GP;2007-01-19
